Month,P,Tmax,Tmin,P_N,Tmax_N,Tmin_N,P_X,Tmax_X,Tmin_X
10,98.4,29.98666667,16.65,103.07,31.218,16.11766667,90.9,30.2,16.69
11,136.4,29.62333333,17.76666667,245.09,30.59833333,17.131,89.6,29.72333333,17.97333333
12,204,30.325,19.35416667,146.66,30.77125,19.94625,179.6,30.53333333,19.54583333
1,266.6,29.27741935,19.17096774,251.22,29.81451613,18.63774194,201.5,29.48709677,19.22903226
2,130,30.384,19.056,124.63,30.1152,18.6412,159.4,30.58,19.2
3,18.6,29.1,19.28,49.7,29.964,18.734,19.1,29.3,19.1
11,12.2,31.25,17.98,45.27,31.737,17.285,12.8,31.45,18
12,127.6,29.64444444,17.88148148,148.96,30.37518519,18.17481481,112.4,29.86666667,18.09259259
1,442.6,28.4516129,19.96451613,310.4,29.10387097,20.07935484,385.4,28.68064516,20.25483871
2,133,31.425,18.53571429,26.51,31.17964286,18.32607143,116.1,31.63928571,18.76785714
3,161.8,29.89583333,19.575,101.65,30.76958333,19.70333333,164.4,30.12083333,19.74166667
4,26,29.82413793,18.67586207,45.63,29.57724138,18.03758621,42,30.05172414,18.91034483
5,79.8,27.03548387,15.72903226,89.26,27.04419355,14.36967742,73.7,27.2516129,15.95483871
6,55.6,25.36333333,15.29666667,27.24,25.752,13.38933333,45.1,25.60666667,15.53333333
7,8.2,24.51935484,13.18064516,14.62,25.40096774,11.32387097,5.8,24.74516129,13.28387097
8,13.4,28.93548387,14.97419355,24.83,30.3316129,12.66322581,14,29.14193548,15.24193548
9,25.4,27.7,16.9,61.18,28.9452,14.5788,30.3,27.904,16.936
10,123.2,30.21538462,22.3,119.25,32.24846154,18.57038462,125.2,30.47692308,22.22692308
11,29.6,29.99230769,18.25384615,59.5,31.29076923,17.88538462,20.9,30.20769231,18.45384615
12,181,28.664,18.244,144.01,29.7276,18.094,183.2,28.876,18.436
1,198,30.37096774,19.90645161,161.2,30.39225806,19.83612903,171.3,30.59677419,20.12580645
2,225.6,29.9125,19.725,163.27,30.84916667,20.0525,197.1,30.13333333,19.925
3,54.4,30.01,19.85666667,109.73,30.09466667,20.02866667,69.7,30.30666667,20.02
4,14,28.33478261,16.34782609,50.87,28.13086957,15.76217391,17.3,28.54782609,16.58695652
5,0.4,26.53125,12.675,0.34,25.419375,11.728125,0.5,26.8375,12.99375
6,14,25.6137931,13.41724138,16.7,25.45137931,12.28827586,13.9,25.83793103,13.63103448
7,35.2,26.90645161,14.39677419,10.51,27.67225806,11.95064516,24.4,27.13225806,14.59677419
8,20.4,29.14,14.41,16.27,30.23166667,12.38933333,15,29.34666667,14.63333333
9,71.4,27.76666667,14.72333333,63.35,29.918,13.65366667,67.7,27.96,14.92333333
10,68,30.09677419,17.4,106.45,31.54290323,17.24612903,84.3,30.22258065,17.57419355
11,72.8,31.15,18.33333333,79.62,32.10933333,18.12433333,76.1,31.27,18.48
12,262.2,30.21290323,19.80322581,233.71,31.02774194,20.20645161,219.3,30.4,20.01612903
1,439.8,28.11612903,20.21935484,391.29,29.08032258,20.32032258,518.6,28.3516129,20.35483871
2,205.6,30.78571429,19.65357143,144.45,30.025,19.75178571,184.6,30.96428571,19.78214286
3,52.4,31.67096774,19.53548387,136.59,30.60516129,19.38548387,64.3,31.87096774,19.75483871
4,72.2,29.37,18.58666667,60.4,28.87633333,18.204,68.9,29.57666667,18.67
5,49.6,25.15333333,14.07333333,48.55,24.39933333,13.16333333,45.1,25.37666667,14.13666667
6,4,26.73333333,14.19,9.98,25.28233333,11.52,2.8,26.93666667,14.27
7,280.6,24.48709677,12.54193548,193.28,23.82806452,10.12806452,213.7,24.68064516,12.53870968
8,0,27.84516129,14.23548387,0.3,27.56580645,12.16741935,0,28.03225806,14.41612903
9,4.2,31.05,16.98666667,6.9,31.998,15.758,2.9,31.24,17.21666667
10,60.2,31.99032258,17.80967742,67.38,33.64225806,17.50387097,53.6,32.18387097,17.92580645
11,250.8,28.95714286,17.40357143,180.38,30.61464286,17.63464286,175.1,29.17142857,17.29285714
12,230.8,30.22258065,18.74516129,227.17,30.99741935,18.6983871,213.8,30.43225806,18.88387097
1,257.8,27.87741935,18.8,194.04,29.51870968,19.09903226,237,28.12903226,18.97096774
2,138.8,29.62068966,19.03103448,180.44,29.75758621,19.41275862,150.1,29.83103448,19.26896552
3,139.2,28.93870968,18.26774194,130.61,29.14193548,18.24258065,136.2,29.1516129,18.47741935
4,152.2,27.55,17.13666667,138.82,27.179,17.15566667,141.1,27.76333333,17.18666667
5,93.6,24.35806452,13.45806452,81.39,23.78677419,12.48354839,71.5,24.55483871,13.57741935
6,66.6,24.44333333,13.71,52.46,23.85,12.49866667,43.1,24.68666667,13.88666667
7,0.4,26.18387097,13.01612903,0.11,25.54096774,10.87548387,0.1,26.42580645,13.11290323
8,54.6,27.47419355,14.95483871,69.06,28.2916129,13.69612903,45.8,27.7,15.08064516
9,0,27.77333333,13.85666667,49.16,29.04533333,13.16366667,21.1,27.93666667,13.95
10,124.8,29.30322581,17.64516129,119.37,31.01967742,17.77677419,125.8,29.53870968,17.82903226
11,107.2,30.07333333,17.17333333,95.01,30.74333333,17.55133333,109.2,30.27,17.38333333
12,135.4,30.7,17.54193548,173.75,32.20354839,17.57064516,165.3,30.90645161,17.75483871
1,237.8,27.89655172,18.84137931,290.28,29.00068966,19.22310345,290.5,28.15862069,18.96896552
3,1,30.38,18.54,19.09,29.404,19.48,3,30.52,18.84
4,8,29.38666667,16.50333333,43.44,27.936,16.84433333,22.6,29.48333333,16.69666667
5,44.4,26.86774194,15.26451613,25.81,26.19612903,14.81451613,49.8,27.08064516,15.33225806
6,56.8,22.93,11.71333333,64,22.545,10.61966667,42.1,23.14333333,11.92666667
7,4,23.6875,15.5375,21.86,25.5625,14.1075,4.9,24.1875,15.3125
9,9.4,28.93333333,16.30833333,42.21,28.4325,15.78166667,52.3,28.81666667,16.96666667
10,102.8,26.00909091,15.44545455,31.3,29.21090909,15.91545455,44.8,27.51818182,16.02727273
2,40,30.75,20.21538462,77.21,30.56923077,20.27346154,64.7,31.00384615,20.47307692
3,54.4,30.21,19.34,107.65,29.44833333,19.39766667,83.5,30.46666667,19.46333333
4,83,27.6,16.99666667,69.34,27.219,16.58966667,75.8,27.84333333,17.13
5,30.6,24.57096774,13.70645161,24.49,24.59580645,13.53129032,36.9,24.84193548,13.88064516
6,25.6,24.60333333,12.51,40.72,24.188,10.97,23.3,24.86,12.42666667
7,73.4,26.17586207,14.50344828,43.88,26.6537931,13.21862069,58.1,26.46206897,14.53103448
8,0,27.88333333,13.02333333,0.34,28.482,11.453,0,28.13,13.03666667
9,72.2,29.4,15.875,49.61,31.35214286,14.75071429,72.3,29.64285714,16.05357143
10,58.6,29.98888889,16.11111111,42.42,32.75388889,16.26166667,57,30.2,16.29444444
11,55.6,30.20333333,17.66666667,35.42,33.02066667,17.56866667,49.3,30.42666667,17.68333333
12,229.4,30.0516129,19.3516129,207.55,31.08677419,19.66548387,274.1,30.27741935,19.54516129
1,440.2,30.68064516,19.97741935,353.53,30.05,20.7416129,428.1,30.89354839,20.16451613
2,148.6,30.79642857,20.08928571,180.7,30.19035714,20.28785714,208.3,31.00357143,20.24285714
3,146.2,26.82413793,19.26896552,97.83,27.22172414,18.81862069,182.4,27.05517241,19.45172414
4,83.2,28.07,17.91333333,76.85,27.704,17.81566667,94.8,28.29666667,17.95666667
5,27,24.92903226,13.74193548,20.14,24.3583871,13.31483871,30.6,25.16451613,13.73870968
6,40,23.55666667,11.55333333,34.72,23.061,9.979666667,40.4,23.81333333,11.57666667
7,8.2,25.94193548,14.32903226,5.17,26.28612903,12.71225806,7.7,26.22258065,14.40322581
8,33.4,27.90322581,14.61290323,27.67,28.87516129,12.9983871,24.9,28.1516129,14.51612903
9,5.6,30.10666667,14.23333333,4.01,31.668,13.33633333,7.4,30.31333333,14.34333333
10,179.8,28.93870968,17.12580645,178,30.48548387,16.91774194,191,29.17741935,17.18387097
11,114.6,29.05,16.35,118.53,30.85566667,16.061,137.8,29.26,16.54666667
12,178.6,30.47741935,18.26129032,150.13,32.24677419,17.9883871,181.6,30.69354839,18.46129032
1,236.4,28.39354839,18.21612903,248.35,28.88064516,18.22483871,274.3,28.61935484,18.41935484
2,72.2,31.66551724,19.91724138,80.96,31.25655172,19.94827586,116.1,31.88275862,20.02758621
3,142.8,30.4,18.54516129,19.61,31.92354839,18.89032258,84.5,30.65806452,18.68064516
4,163.2,28.42,17.99,87.54,30.076,18.166,144,28.68666667,17.91666667
5,79.2,24.63225806,14.53870968,56.16,24.99516129,14.36064516,78,24.87096774,14.67419355
6,195.6,23.32666667,14.83666667,143.98,24.31733333,13.814,213.3,23.56333333,14.78
7,10.6,24.94516129,13.19032258,12.45,25.24806452,11.51548387,9.8,25.20967742,13.2
8,0,27.74666667,14.56666667,0.37,28.95333333,12.992,0,27.97,14.65
9,85.2,29.91333333,16.41333333,83.09,31.806,15.09733333,105.6,30.1,16.2
10,41.8,32.07096774,18.75483871,56.63,34.18258065,18.77903226,63.7,32.25483871,18.85806452
11,129.6,30.28666667,18.18,116.58,32.09,17.95866667,98.2,30.49333333,18.33666667
12,114.8,32.09032258,20.62580645,202.6,31.90193548,21.17677419,117.1,32.30967742,20.77096774
1,252.8,29.09354839,19.0483871,280.19,29.50903226,18.95741935,249.9,29.31290323,19.15483871
2,149.8,30.05714286,19.48928571,192.85,29.80107143,19.73,168.3,30.33214286,19.75
3,193.4,28.70333333,19.08333333,150.61,28.85133333,19.20233333,206.4,28.92666667,19.19
4,98,26.99333333,16.83,94.57,26.67466667,16.255,88,27.23333333,16.92
5,145.8,25.47419355,15.33870968,127.34,25.50225806,14.47741935,154.5,25.76129032,15.40967742
6,70.2,24.10666667,15.04333333,79.01,24.48766667,14.42533333,79.2,24.36333333,15.17
7,17.8,22.96,14.08,9.42,24.588,13.32,17.5,23.28,14.2
9,33.4,26.79230769,14.45384615,29.58,29.16461538,14.13615385,50,27.03076923,14.53846154
10,139.4,28.55806452,16.9516129,120.19,29.57677419,16.15516129,155.6,28.80967742,17.06451613
11,168.8,29.68666667,18.17666667,89.92,31.22633333,17.67466667,114.6,29.93666667,18.30333333
12,49.2,31.52258065,19.60645161,82.21,32.70451613,19.43548387,90.3,31.76451613,19.73870968
1,95,32.60322581,20.05483871,130.38,32.93354839,20.42419355,117.2,32.83225806,20.18064516
2,125.2,31.83571429,20.36071429,69.78,33.66428571,20.25428571,92.9,32.10357143,20.525
3,123.8,29.98709677,19.42258065,106.79,30.91741935,19.61903226,145.7,30.2483871,19.55806452
4,72.4,28.44666667,17.66,72.5,29.574,17.86933333,75.1,28.69333333,17.81
5,59.4,25.7,15.06129032,46.73,27.14709677,14.12354839,60,25.98709677,15.09032258
6,2.8,25.76,14.61,4.36,26.85233333,13.136,0.6,26.04333333,14.71
7,24.8,24.60645161,13.31935484,23.49,26.42032258,12.38032258,29.7,24.86129032,13.41612903
8,18.4,28.9,14.59032258,16.62,29.93129032,12.81129032,11,29.09677419,14.45806452
9,109.4,29.83333333,16.68666667,97.47,32.17833333,16.26666667,118,30.02,16.84666667
10,1.2,32.81,17.62,3.38,34.842,16.8005,1.5,32.995,17.73
12,194.8,30.5,19.43793103,205.01,30.48896552,19.54103448,236.6,30.72758621,19.43448276
1,142,33.12258065,20.58387097,165.11,32.41258065,20.95,124.2,33.33870968,20.76451613
2,109,30.44285714,19.75714286,130.03,30.38142857,20.05321429,127.4,30.61428571,19.925
3,203.2,28.77419355,19.11935484,121.92,28.91516129,18.98032258,204,29,19.30322581
4,37.8,28.55333333,17.69,47.18,29.087,17.382,34.4,28.78,17.84
5,98.8,24.7516129,15.41935484,92.93,25.64741935,15.08354839,102.9,25,15.55483871
6,9.2,24.97,14.81666667,2.98,25.358,13.16366667,14.5,25.24,14.74333333
7,73.2,24.32903226,14.78387097,56.58,25.66806452,13.4383871,75.8,24.57096774,14.90967742
8,17.6,28.55806452,15.31935484,20.79,30.04548387,13.40548387,20.5,28.79032258,15.24516129
9,182,30.06666667,17.53,157.8,31.78466667,16.64466667,172.3,30.28333333,17.69
10,89.2,31.42258065,18.71935484,93.65,33.70612903,18.51290323,84.6,31.60967742,18.76774194
11,224.2,29.44333333,19.46333333,252.72,30.37133333,19.84233333,279.8,29.65333333,19.58666667
12,205.8,30.00645161,20.19677419,183.05,29.98193548,20.69064516,239.6,30.28709677,20.31935484
1,250.6,30.06774194,20.12580645,314.32,29.85645161,19.8416129,431,30.27096774,20.32258065
2,217.4,30.84827586,20.43103448,187.64,30.42724138,20.51413793,269.2,31.12413793,20.59310345
4,33.4,31.22413793,19.00689655,26.33,30.1137931,17.84965517,36.4,31.43448276,19.08275862
5,87.4,24.70322581,14.65806452,120.81,24.79032258,14.32580645,129.4,24.93225806,14.79032258
6,91.4,23.15,12.33333333,89.54,22.774,10.96533333,118.5,23.37333333,12.47333333
7,7.2,26.02903226,12.91612903,7.4,24.78451613,10.89903226,7.3,26.27096774,12.96451613
8,53.6,27.64516129,14.21612903,63.36,27.32290323,12.76806452,52.8,27.86774194,14.13870968
9,22.2,28.48333333,14.24666667,11.14,29.27933333,13.35633333,27.3,28.68333333,14.38
10,91.4,30.10645161,17.08064516,101.52,30.87322581,16.83548387,123.5,30.31290323,17.15483871
11,78,30.24333333,17.89666667,66.52,31.092,17.61666667,75.2,30.46666667,18.03666667
12,125.4,30.8,19.33548387,119.25,31.33,19.55,139.4,31.01612903,19.55483871
1,394.4,30.07096774,19.89677419,323.99,29.20258065,20.2883871,379.2,30.28387097,20.06451613
2,114.8,31.91785714,20.26071429,68.18,30.95107143,20.40071429,121.1,32.175,20.47142857
3,102,30.37096774,19.28387097,98.27,29.4516129,19.38193548,125.5,30.60645161,19.39032258
4,100,28.18,17.47666667,103.78,27.90333333,16.85133333,125.2,28.41666667,17.45666667
5,168,25.72258065,16.22580645,145.95,25.69935484,15.80806452,219,25.95806452,16.32903226
6,20,24.37,13.96,33.21,24.12433333,12.17566667,15.1,24.6,13.93666667
7,0.2,24.71612903,12.36451613,0,24.40709677,10.71677419,0,24.96774194,12.41612903
8,60.6,26.3516129,14.53548387,42.07,27.8516129,13.18516129,64.9,26.6,14.59032258
9,5.6,31.55333333,17.06,10.61,33.29066667,15.06066667,12.7,31.78,17.12333333
10,112.2,30.4,17.66129032,115.42,33.15967742,18.29290323,131.7,30.62258065,17.79354839
11,221.4,29.63333333,17.55666667,179.61,30.71666667,17.27833333,241.6,29.84333333,17.60333333
12,90.6,31.09677419,19.79032258,111.24,31.92580645,19.77225806,132.5,31.26129032,19.93870968
1,225.2,29.98387097,19.58064516,218.32,30.10548387,19.82645161,261,30.19032258,19.67419355
2,79.8,29.825,18.78571429,139.65,30.24071429,18.82964286,91.3,30.00714286,18.96071429
3,204.8,31.44193548,20.30967742,158.15,30.95129032,20.76806452,166.8,31.67419355,20.4483871
4,13.2,29.18666667,17.60333333,20.85,28.86066667,17.338,25.3,29.42,17.75666667
5,9.2,27.38064516,15.22258065,9,26.9683871,14.14354839,13.4,27.62258065,15.29354839
6,12.4,26.43,15.39666667,12.36,26.892,14.42066667,19.5,26.73333333,15.59
7,0.2,27.25454545,14.14545455,0.13,28.21090909,13.45,0.1,27.50909091,14.14545455
8,17.2,27.89,15.08,15.2,30.62,13.67,23.8,28.15,15.12
9,54.8,28.58695652,15.94782609,66.94,30.06434783,15.95086957,69.5,28.8,16.14782609
10,182.4,29.02580645,18.0483871,175.65,30.35451613,17.70645161,195.6,29.24193548,18.19354839
11,120.8,29.51333333,18.63,139.96,30.262,18.43333333,150.1,29.71666667,18.76666667
12,164.8,32.06451613,19.68709677,85.17,33.08225806,19.73580645,120,32.28709677,19.79677419
1,141.6,32.87419355,20.77741935,103.41,33.17193548,21.1683871,130.4,33.11290323,20.85806452
2,100.4,30.63214286,19.9,113.08,31.79714286,20.06357143,204.4,30.83928571,19.95357143
3,32.6,30.03870968,19.33548387,104.48,30.67064516,19.89612903,167.1,30.27419355,19.5
4,73,29.31666667,18.71333333,86.58,30.858,18.08533333,113.7,29.54666667,18.87333333
5,12.8,27.36774194,17.03225806,21.51,28.48322581,16.36548387,17.2,27.57741935,16.99032258
6,12.4,26.48333333,15.12333333,21.46,27.62,13.593,16.9,26.74,15.12666667
7,28.2,25.42903226,13.10967742,44.82,26.48258065,11.75032258,30,25.6483871,13.01612903
8,6,28.22258065,14.28387097,4.05,29.2416129,13.38741935,5.5,28.38709677,14.28709677
9,40.8,31.25,17.25,39.57,33.37,16.747,55.5,31.42,17.36
10,52.8,33.20967742,18.32580645,43.37,35.31580645,18.71709677,54.8,33.36451613,18.48064516
11,130.6,31.33666667,18.92666667,110.69,33.978,18.99166667,126.5,31.49666667,19.07333333
12,208.6,30.66774194,19.34516129,66,32.94225806,19.79,143.5,30.84516129,19.57741935
1,181.4,30.99354839,19.99032258,83.9,33.63,20.34322581,175.2,31.18064516,20.12580645
2,325.8,28.7862069,19.65517241,208.46,31.08310345,19.53241379,354.9,29.02068966,19.73793103
3,11.8,30.64516129,18.04516129,43.39,32.01193548,18.33774194,39.2,30.8516129,18.19677419
4,18.2,29.05666667,15.98333333,10.98,30.88,15.42066667,21.8,29.20333333,16.13666667
5,28.4,25.70645161,13.43548387,21.58,27.43129032,11.67064516,35,25.94193548,13.3516129
6,68.2,26.00666667,15.84333333,62.07,27.54766667,14.46066667,77.6,26.28,15.92666667
7,8.8,26.90645161,14.13548387,6.18,28.5583871,12.56903226,6.1,27.18709677,14.29354839
