Month,P,Tmax,Tmin,P_N,Tmax_N,Tmin_N,P_X,Tmax_X,Tmin_X
11,246.2,28.15,19.24666667,105.01,29.09966667,17.47966667,283.4,28.79,19.62666667
12,427.4,27.80357143,20.07142857,286.19,26.08785714,18.83,422.5,28.44285714,20.46071429
1,411.6,28.22258065,19.93870968,268.64,27.11870968,18.68129032,382.8,28.86451613,20.46774194
2,229.2,28.73928571,19.81785714,185.54,26.14428571,17.97821429,210.2,29.34285714,20.26071429
3,56.6,29.87096774,20.25806452,221.81,26.42354839,17.38225806,107.5,30.52258065,20.72903226
4,36.8,29.57333333,19.48333333,149.06,25.99366667,17.36366667,50.8,30.17333333,19.92
5,5,27.04,16.18666667,24.35,25.37133333,15.301,8.8,27.66333333,16.55
6,28.6,26.95666667,15.07333333,17.81,24.06633333,13.28333333,19.4,27.60666667,15.50666667
7,28.8,26.52580645,15.14193548,3.32,25.21290323,12.98806452,20.9,27.21612903,15.59032258
8,0,28.52258065,15.88709677,6.22,27.17193548,12.67096774,0,29.17741935,16.32580645
9,23,31.2,18.86666667,64.45,29.85233333,16.78033333,12.2,31.86,19.34666667
10,120.2,31.77741935,20.16774194,169.24,29.74903226,18.48096774,118.6,32.39677419,20.65806452
11,129.8,29.31923077,19.86153846,161.13,28.025,18.71846154,88.7,29.93846154,20.27692308
12,342.4,28.65483871,19.70967742,409.92,26.40032258,18.51967742,267.1,29.26774194,20.13225806
1,258,27.77741935,19.80967742,198.06,28.33451613,19.17,246.4,28.37419355,20.20645161
2,236,28.548,19.228,221.79,27.0468,19.4536,260.5,29.136,19.748
3,14.2,27.98333333,19.98333333,92.32,26.84333333,20.055,23.7,28.65,20.53333333
5,0,26.83333333,17.56666667,8.58,22.38333333,13.72,0.8,27.4,18.1
6,4.8,26.67037037,16.3,24.37,22.98296296,11.69592593,2.5,27.26666667,16.77407407
7,0,26.58666667,14.92666667,0.01,21.716,8.677333333,0,27.27333333,14.93333333
8,0.2,28.95625,17.56875,0,24.533125,10.435,0,29.55625,17.95625
9,18.8,30.60833333,17.45416667,17.81,30.10666667,16.58875,28.8,31.225,17.95
10,136.6,30.47419355,20.29677419,188.53,28.63677419,17.79483871,129.9,31.14193548,20.79354839
11,57.4,29.544,19.884,148.41,26.5548,17.1864,72,30.136,20.196
12,131.8,28.88421053,20.22105263,111.44,27.75473684,18.32315789,183.6,29.49473684,20.68421053
1,222.8,28.79677419,19.88064516,205.08,26.49387097,18.23741935,320.9,29.40322581,20.37096774
2,173.4,29.15357143,20.12857143,286.34,26.96142857,18.70535714,207.1,29.78571429,20.64285714
3,123,29.18709677,20.48387097,132.06,26.5483871,18.18354839,155.6,29.8,20.94193548
4,81.6,28.16,18.64,57.72,26.421,16.89433333,65.9,28.75333333,19.13
5,62.6,27.09032258,17.04516129,21.83,24.04322581,13.18483871,45.4,27.71612903,17.54193548
6,25.4,25.47,14.97333333,28.14,23.476,12.684,33.5,26.09666667,15.41333333
7,9.6,27.90967742,16.66129032,41.57,23.22516129,10.81548387,9.1,28.53225806,17.09677419
8,33.2,28.10645161,16.99032258,36.51,25.68516129,13.27354839,42.9,28.72258065,17.43870968
9,108.2,29.60333333,19.64666667,62.26,28.64733333,16.37666667,119.1,30.25333333,19.98666667
10,84.6,29.82068966,19.98275862,67.81,28.75551724,16.64896552,138.9,30.40689655,20.22758621
11,173.8,30.16,20.92333333,282.68,27.334,18.06766667,136.1,30.77333333,21.29666667
12,348,27.94516129,20.03225806,370.57,26.29322581,18.15387097,340.7,28.57741935,20.49677419
1,189.2,29.30666667,20.68333333,162.2,27.14066667,18.35133333,190,29.91,21.06666667
2,158.4,30.9,20.97857143,221.17,26.78964286,18.06857143,166.5,31.50714286,21.43214286
3,113.4,29.67692308,20.43461538,150.65,27.48576923,18.42192308,108.2,30.30769231,20.93461538
4,91.8,28.55666667,18.84666667,66.48,27.05233333,17.93433333,55.8,29.17333333,19.21666667
5,21.4,27.81935484,16.30645161,52.32,24.42096774,14.06870968,15.9,28.43548387,16.71612903
6,12.6,26.75666667,14.47333333,0.25,24.21566667,12.527,13.1,27.37333333,14.92666667
7,1.6,27.53225806,16.42580645,32.26,23.74258065,12.16,1.7,28.17741935,16.83870968
8,0,29.27419355,15.98709677,57.9,25.34258065,14.11612903,0,29.89032258,16.42903226
9,47.2,31.37,19.31666667,58.91,27.04766667,14.79766667,27.3,32.01,19.82
10,109.8,30.99677419,19.28064516,113.44,29.01903226,18.01645161,102.9,31.59677419,19.69354839
11,251,28.85,19.42,153.49,29.223,19.00366667,293.8,29.43,19.86333333
12,286.8,30.10967742,20.73225806,138.04,27.87225806,18.85096774,292.9,30.70322581,21.06451613
1,212,28.91290323,20.3483871,402.01,26.73419355,19.22580645,316.9,29.49354839,20.74516129
2,228.6,30.23214286,20.50714286,266.43,26.74535714,18.99642857,182.8,30.82857143,21.01071429
3,353.2,28.01666667,19.82666667,360.95,25.627,18.63233333,411.1,28.59,20.29
4,176,28.70666667,18.87,127.92,25.27133333,17.20766667,142.5,29.29666667,19.33333333
5,5.4,27.07096774,16.63225806,17.33,24.22064516,14.32548387,3,27.67741935,17.09032258
6,19,25.83448276,14.7862069,0.7,23.58862069,13.27482759,21.9,26.45517241,15.12413793
7,0,27.43225806,15.70645161,1.53,23.41193548,12.56967742,0,28.05806452,16.16129032
8,1,30.08709677,17.80645161,2.4,25.01741935,12.59322581,0.4,30.71612903,18.07419355
9,4.4,31.53666667,18.47666667,52.52,27.07466667,14.92833333,2.1,32.17333333,18.98
10,119,28.44516129,19.02903226,92.29,27.70451613,16.97677419,138.2,29.0483871,19.38064516
11,131.4,28.89,18.66333333,147.17,28.599,18.103,108.1,29.47666667,19.12666667
12,271,28.47419355,19.86451613,276.34,26.74225806,18.93903226,265.8,29.04516129,20.33870968
1,287,27.20645161,19.31612903,426.95,26.62935484,19.04741935,330.5,27.83225806,19.80322581
2,168.4,29.62758621,20.23793103,285.2,25.37172414,17.51586207,188.7,30.22758621,20.67931034
3,206.8,29.56774194,19.74516129,142.54,25.34225806,17.96935484,144.8,30.18387097,20.11935484
4,144.4,29.06,19.59,128.18,25.79666667,17.62866667,111.6,29.67666667,19.86666667
5,55.4,25.87096774,16.46129032,49.56,25.70677419,16.15516129,41.1,26.47741935,16.90322581
6,45.4,26.66,16.96333333,0.02,23.704,13.297,46.8,27.27333333,17.48
7,19.6,26.55483871,15.28709677,3.45,23.72967742,12.4683871,8,27.17741935,15.73548387
8,0,27.38,16.08666667,15.46,25.09733333,13.664,0,27.99,16.57666667
9,31,31.09666667,19.16,119.43,25.89633333,15.96633333,28.8,31.72,19.47666667
10,72.2,32.59354839,20.93225806,211.67,26.94451613,17.87225806,88.8,33.2,21.28064516
11,257.6,29.92333333,20.29333333,249.33,26.76933333,17.85866667,219.7,30.48,20.62333333
12,175.2,31.00645161,21.2,253.89,26.65483871,18.48612903,139.2,31.59354839,21.6516129
1,312.4,28.19032258,20.4483871,168.24,26.49645161,17.98064516,336.4,28.79354839,20.88709677
2,234.4,29.94642857,20.31428571,353.12,24.84892857,18.33178571,157.4,30.53928571,20.75357143
3,194.4,29.21034483,20.25172414,100.91,27.01551724,18.4137931,155.3,29.85172414,20.76206897
4,117.8,27.46666667,18.08666667,98.31,26.30966667,17.544,125.9,28.06,18.57
5,155.6,27.26129032,16.81935484,52.13,23.75258065,13.73225806,144.1,27.86129032,17.27741935
6,9.6,26.59333333,17.06333333,24.51,23.01633333,12.346,9.7,27.22,17.55
7,0.4,26.75483871,15.09032258,0.35,24.45967742,12.25354839,0.1,27.37096774,15.53870968
8,7,28.50645161,15.79032258,31.3,25.50290323,13.29774194,2.2,29.11290323,16.14516129
9,17.4,30.20333333,18.23666667,93.59,28.25766667,16.84233333,20.9,30.8,18.64
10,159.4,29.74193548,19.42258065,105.31,27.78516129,17.27064516,127.9,30.32580645,19.80645161
11,123.6,29.25333333,20.07333333,131.12,28.93266667,18.63733333,108.9,29.85,20.56
12,368.4,29.27741935,20.26129032,356.93,26.65354839,19.13677419,294.3,29.84516129,20.68709677
1,123.2,30.43870968,20.30967742,336.01,26.41193548,18.66741935,98.5,31.02903226,20.64516129
2,104.6,30.25357143,20.58928571,116.28,27.63214286,19.17607143,95.3,30.83571429,21.00357143
3,118.6,28.77096774,20.23225806,298.15,26.04516129,18.45677419,166.3,29.37096774,20.62580645
4,116.2,28.86,19.58666667,49.37,25.84933333,17.38433333,85.9,29.44333333,20.02666667
5,14.6,27.31290323,16.61612903,44.11,25.29193548,15.25419355,11.4,27.90967742,17.09677419
6,0.4,27.24666667,16.20666667,8.13,23.737,11.81733333,0.3,27.84,16.69666667
7,74.8,26.1483871,15.61612903,9.11,23.57451613,11.44741935,73.3,26.74193548,16.11612903
8,2,29.40967742,17.09677419,0.85,26.39677419,12.53225806,1.8,30.01290323,17.53870968
9,19,31.36666667,19.53333333,1.5,30.13,15.62866667,26,31.96,19.98
10,38.4,32.46451613,20.29677419,109.07,30.43129032,18.82741935,32.7,33.0516129,20.81935484
11,337.4,29.39666667,20.03,165.67,28.38833333,18.73366667,313,30,20.42
12,188.2,28.25483871,20.2,257.67,27.0816129,19.16193548,228.5,28.84516129,20.61935484
1,135.6,32.02580645,21.59354839,203.86,27.47354839,19.6116129,91.6,32.61935484,21.91935484
2,191.8,29.33571429,20.03214286,340.7,27.04392857,19.06214286,243.7,29.925,20.55
3,293.6,28.03548387,19.81612903,155.52,27.34967742,18.65903226,323.8,28.62903226,20.19354839
4,140.6,28.76666667,19.81333333,43.9,26.337,17.15,115.5,29.35666667,20.31
5,49,26.17419355,17.46451613,116.09,25.04935484,15.34451613,60.6,26.77741935,17.94193548
6,25.4,26.26666667,16.53,7.71,24.095,12.48866667,19.9,26.86666667,16.97666667
7,8.2,26.96774194,17.10967742,0.99,24.95225806,13.48903226,8.2,27.59354839,17.48387097
8,0,29.41290323,17.08709677,1.02,28.42354839,14.22096774,0.8,30.02258065,17.42258065
9,46.2,32.10666667,20.36333333,31.75,29.874,16.317,57.3,32.69333333,20.81333333
10,81.8,34.32258065,22.37741935,108.39,29.89322581,18.22709677,71,34.90967742,22.82580645
11,302,31.25666667,20.89666667,95.77,28.52966667,18.26,243.5,31.84,21.2
12,229.8,30.35483871,20.97419355,258.76,27.65677419,19.1316129,197.4,30.9516129,21.28064516
1,444,28.6,21.01935484,204.21,27.78645161,19.00483871,450.1,29.2,21.47741935
2,123,30.99655172,21.00689655,134.98,27.5837931,19.19689655,127.2,31.57241379,21.55172414
3,265.2,30.08275862,20.95517241,153.23,27.26827586,18.98068966,216.8,30.62758621,21.31034483
4,12.4,30.16,20.10333333,46.52,27.344,16.886,9.7,30.76666667,20.52
5,40.6,28.42580645,17.75806452,54,26.20225806,15.30645161,23.9,29.05806452,18.20645161
6,64.8,26.32666667,15.65333333,9.21,24.95733333,12.00233333,41.7,26.94666667,16.10666667
7,0,28.21612903,16.14193548,6.05,26.53354839,12.78645161,0,28.83548387,16.59354839
8,45.2,29.7483871,17.03225806,17.69,28.96935484,14.89354839,29.7,30.38064516,17.42258065
9,4.8,32.48,19.36333333,92.46,28.98366667,16.85466667,5.2,33.08333333,19.82333333
10,160.6,31.1,19.82903226,91.92,30.24064516,19.36903226,146.3,31.72903226,20.37096774
11,254.8,28.96,19.52666667,257.39,26.947,18.38066667,254.6,29.52333333,20.01
12,283.8,29.89354839,20.30645161,225.41,26.73645161,19.12612903,218.6,30.47419355,20.68387097
1,227.4,29.71935484,20.39032258,362.87,25.62096774,19.21612903,183.8,30.30645161,20.85483871
2,212.2,29.82857143,20.35714286,111.83,26.89071429,18.51,151.7,30.39285714,20.85357143
3,150.4,29.83548387,20.52258065,239.97,26.03645161,18.11741935,163.2,30.43870968,21.05806452
4,47,29.09333333,19.98666667,34.89,25.96366667,16.48633333,56.4,29.70333333,20.47333333
5,63.8,27.80322581,18.08709677,25.03,24.08516129,14.10193548,84.5,28.4,18.63870968
6,0,26.78333333,16.01333333,86.92,23.42433333,12.88766667,1,27.36333333,16.44333333
7,0,25.09677419,13.59354839,0.23,24.28,11.99225806,0,25.67419355,14.15483871
8,0,29.92258065,17.4483871,0.01,26.77741935,12.51064516,0,30.51290323,17.92580645
9,25.2,30.63333333,18.78666667,42.47,31.46633333,18.25533333,15.3,31.22666667,19.19666667
10,96.2,32.31935484,20.90967742,120.86,31.63290323,19.25806452,105,32.89354839,21.25483871
11,290.6,28.77,19.75666667,291.9,29.758,20.281,274.1,29.33666667,20.18666667
12,244.6,29.27741935,20.26451613,230.18,27.69387097,19.85806452,238.4,29.83870968,20.79677419
1,242,29.79677419,20.27096774,228.58,28.37354839,19.83258065,255.8,30.37741935,20.76129032
2,159,29.18571429,20.35357143,221.47,28.05928571,20.345,154.9,29.76785714,20.71071429
3,90.4,30.58387097,21.23870968,146.92,28.22903226,19.69935484,137,31.18387097,21.66451613
4,78,28.18666667,19.12666667,82.78,27.80433333,18.33533333,68.8,28.76666667,19.52333333
5,33.8,27.10967742,16.79354839,61.18,24.91032258,13.86806452,26.5,27.68387097,17.1516129
6,0,27.79666667,17.38666667,1.69,24.49166667,12.698,3,28.38666667,17.84
7,0,27.98709677,15.74516129,1.12,26.21483871,12.64612903,0,28.58387097,16.20645161
8,12.4,29.14193548,17.21935484,58.15,28.85677419,15.27032258,26.8,29.7483871,17.62580645
9,47.2,31.06,19.56333333,11.46,32.684,18.00733333,57.2,31.65333333,19.79333333
10,181.4,30.77419355,20.75483871,155.69,30.10451613,19.08451613,164.1,31.36129032,21.05483871
11,360.2,27.93666667,19.97666667,157.19,28.33633333,18.38766667,315.4,28.51666667,20.44666667
12,410,30.27741935,20.42258065,235.53,26.95645161,19.23258065,269.5,30.85483871,20.77741935
1,88.6,31.17096774,21.14193548,289.83,27.56870968,19.03806452,87.4,31.7483871,21.46451613
2,218.8,30.45,20.85,173.8,28,19.21892857,208.4,31.01785714,21.18928571
3,92.4,29.65483871,20.62258065,212.06,27.20419355,18.89967742,116.8,30.20967742,21.14516129
4,79.2,29.61666667,20.05333333,45.7,26.56666667,16.02566667,96.7,30.19333333,20.51333333
5,49.4,28.40322581,18.56774194,9.43,24.86935484,12.67709677,39.2,28.98387097,19.06774194
6,0,27.37,16.27666667,12.87,25.59333333,12.94266667,0.5,27.93,16.74
7,0.2,26.99677419,15.06129032,0.45,26.71451613,14.35225806,0.3,27.59354839,15.51290323
8,6.8,29.21612903,17.52580645,0,27.93677419,12.96129032,2.7,29.80967742,18.01612903
9,43,33.34666667,21.18,75.53,30.56466667,16.00466667,51.4,33.94333333,21.65666667
10,88,32.40322581,21.11612903,37.94,31.92225806,19.01064516,90,32.97096774,21.54193548
11,227.8,30.94,20.77333333,157.16,28.72133333,17.99833333,159.6,31.52,21.10333333
12,365.8,29.90967742,20.32580645,253.39,27.80129032,18.58483871,321.2,30.47741935,20.8
1,380.6,30.02903226,20.86451613,349.2,27.25419355,19.12645161,412.8,30.59677419,21.34516129
2,260,28.94137931,20.57241379,308.2,26.53137931,19.30655172,361.3,29.5137931,21.09655172
3,185.2,29.53225806,20.07096774,296.74,26.4683871,18.60612903,192.2,30.10322581,20.59354839
4,38.4,28.71666667,19.30666667,49.72,26.20166667,15.96533333,38.9,29.30333333,19.70333333
6,0,27.05172414,16.6862069,0.04,24.45172414,11.79310345,0,27.68275862,17.14827586
7,0,27.79354839,16.26451613,11.38,23.81064516,10.95774194,0,28.39677419,16.73225806
