Year,Month,Day,P,Tmax,Tmin,P_N,Tmax_N,Tmin_N,P_X,Tmax_X,Tmin_X
2007,4,18,0,26.7,17,0.09,25.8,16.45,0,27.3,17.3
2007,4,19,0,27.6,17.6,0.07,26.29,17.28,0,28.1,18
2007,4,20,0,28.3,17.6,0.24,27.39,17.11,0,28.8,18
2007,4,21,0,29,16.6,0.14,26.95,16.85,0,29.3,17.1
2007,4,22,0,28.5,17.7,0.01,27.48,17.86,0,28.9,18
2007,4,23,0,29.1,18,0,28.36,17.42,0,29.5,18.3
2007,4,24,0,30.4,18.3,10.44,28,18.01,0,30.7,18.7
2007,4,25,0,27.8,18.1,2.64,27.72,17.89,9.5,28.2,18.6
2007,4,26,0,24.4,19.7,10.85,26.5,19.27,9.4,25.1,19.9
2007,4,27,0,21.1,17.3,4.4,20.15,12.01,10.6,21.4,14.3
2007,4,28,0,19.2,13.3,0.28,18.39,12.64,2.4,19.8,13.7
2007,4,29,0,22.5,15.5,0.05,22.09,14.39,10.4,23.1,15.9
2007,4,30,0,23.1,15.5,0.01,24.55,14.19,0,23.6,15.9
2007,5,1,0,25.9,14.4,0.01,24.05,13.39,0,26.3,14.9
2007,5,2,0,28.2,12.9,0.01,26.25,12.19,0,28.6,13.2
2007,5,3,0,24.4,17.3,0.45,25.2,15.33,0,25,17.5
2007,5,4,0,23,16.4,0.37,24.53,16.18,0,23.8,16.8
2007,5,5,0,26.9,15.6,0.06,25.57,14.97,0,27.4,15.9
2007,5,6,0,26.1,15.9,0.01,25.25,14.08,0,26.6,16
2007,5,7,0,28.5,15.1,0.01,25.21,14.76,0,29,15.3
2007,5,8,0,22.9,17.3,10.77,22.6,14.32,0.1,23.3,17.7
2007,5,9,0,17.8,10.3,7.19,16.87,6.62,4.2,18.3,9.4
2007,5,10,0,18.1,8.5,0.58,17,8.1,0.1,18.7,8.8
2007,5,11,0,20.7,12,0.22,19.87,10.71,0,21.2,12.6
2007,5,12,0,25.2,13.2,0.03,24.05,12.65,1.4,25.8,13.5
2007,5,13,0,25,13.2,3.4,22.51,12.84,0,25.6,13.8
2007,5,15,0,22.8,15,0.3,23.02,13.2,0,23.2,15.3
2007,5,16,0,26.8,13.5,0.01,26.02,12.73,1.8,27.4,13.8
2007,5,17,0,26.2,16.8,0.05,26.73,16.01,0,27,17.5
2007,5,18,0,25.6,15.3,22.87,21.98,15.15,1.8,26.3,15.8
2007,5,19,0,17.6,15.6,13.07,17.65,14.03,12.2,18.2,15.7
2007,5,20,0,21.3,14.3,1.23,22.22,13.82,7.2,22,14.7
2007,5,21,0,26.5,15.3,3.68,23.98,15.14,2.2,27,15.6
2007,5,22,0,21.3,15.6,12.87,21.81,16.55,6.9,21.8,16.1
2007,5,23,0,17.8,14.8,6.3,19.94,11.94,14.9,18.2,14.5
2007,5,24,0,14.9,6.5,0,14.91,5.24,0.2,15.3,6.8
2007,5,25,0,16.9,5.3,0,16.72,3.4,0,17.5,5.6
2007,5,26,0,19.8,8.3,0.02,19.1,9.5,0,20.4,8.7
2007,5,27,0,21,11.8,0.16,20.07,10.69,13.4,21.3,12.8
2007,5,28,0,17.1,8.9,0.57,19.91,11.05,0,17.8,9.3
2007,5,29,0,19,10.5,0.57,17.83,9.25,0.1,19.4,11.8
2007,5,30,0,14,3.7,0,14.06,3.26,0,14.5,4.2
2007,5,31,0,17.9,6.7,0.01,17.48,6.98,0,18.5,7.2
2007,6,1,0,24.6,10.4,0.37,22.55,10.13,0,25.2,10.8
2007,6,2,0,19.6,14.1,8.84,20.83,14.47,7.4,20.1,15.9
2007,6,3,0,18.1,12.5,1.16,17.53,6.56,0,18.6,12.7
2007,6,4,0,18.6,4.5,0.19,16.67,2.66,0,19.1,4.9
2007,6,5,0,20.9,5.4,0.05,19.05,6.35,0,21.4,5.6
2007,6,6,0,22.6,7.4,1.04,19.95,6.05,0,23.1,7.7
2007,6,7,0,26.2,12.9,3.37,23.68,10.63,0,26.8,13.2
2007,6,8,0,26.5,13.5,0.12,25.08,13.01,0,27,13.8
2007,6,9,0,26,12.2,0.14,24.32,13.35,0,26.6,12.8
2007,6,10,0,26.5,12.9,0,24.58,13.79,0,27,14.9
2007,6,12,0,25.4,14.1,0.09,22.56,13.09,0,25.9,14.1
2007,6,13,0,26.1,13.9,0.78,23.2,11.09,0,26.6,13.9
2007,6,14,0,26.4,12.4,0,24.09,10.11,0,27,12.6
2007,6,15,0,27.2,13.4,0.05,23.93,12.26,0,27.7,13.6
2007,6,16,0,24.2,15.6,0.11,24.3,12.18,0,24.7,15.2
2007,6,17,0,24.9,12.2,0.71,24.24,11.14,0,25.5,12.7
2007,6,18,0,27.2,14.5,0.15,26.29,12.98,0,27.7,15
2007,6,19,0,23.2,12.8,0.01,23.87,13.16,0,23.9,13.4
2007,6,20,0,24.8,13.8,0,23.15,11.3,0,25.3,13.9
2007,6,21,0,24.6,13.7,0.01,22.37,10.03,0,25.1,13.8
2007,6,22,0,25.4,11.8,0.03,23.67,10.24,0,25.9,12.1
2007,6,23,0,26.5,13.7,0.03,23.73,11.35,0,26.9,14
2007,6,24,0,26.4,14.7,0.12,24.19,12.4,1.9,26.9,14.8
2007,6,25,0,16.7,13.5,0.46,16.22,10.98,0,17.4,13.2
2007,6,26,0,23.8,10.6,15.52,20.66,10.46,0,24.3,11.1
2007,6,27,0,25.9,14,2.68,23.4,12.74,0,26.4,14.6
2007,6,28,0,24.6,13.9,0.08,22.92,11.98,0,25.1,14.2
2007,6,29,0,18.8,11.9,0.17,20.93,10.44,0,19.5,12.2
2007,6,30,0,22.7,7.9,0.09,20.59,7.69,0,23.2,8.5
2007,7,1,0,21.8,5.8,0.01,21.05,8.1,0,22.3,6.4
2007,7,2,0,21.1,7.4,0.19,21.4,8.73,0,21.7,7.8
2007,7,3,0,22.3,9.1,0.07,21.9,7.97,0,22.9,9.9
2007,7,4,0,24.2,9.7,0.13,22.93,8.6,0,24.8,9.9
2007,7,5,0,26.4,12.5,0.03,24.04,9.07,0,26.9,14
2007,7,6,0,27.1,14.3,0.31,24.74,12.72,0,27.6,14.6
2007,7,7,0,27,12.7,0.68,25.12,12.19,0,27.5,13
2007,7,8,0,27.3,13,0.69,24.48,12.4,0,27.8,13.4
2007,7,9,0,26.6,12.6,0.38,25.21,13.06,0,27.2,13.2
2007,7,10,0,26.9,13.5,0.33,24.44,12.37,0,27.4,13.6
2007,7,11,0,21.3,13.5,0.77,19.1,9.48,0,21.8,11.8
2007,7,12,0,15.2,8.3,0.57,14.9,7.78,0,15.8,8.7
2007,7,13,0,23.1,9.3,0.44,23.26,9.73,0,23.7,9.7
2007,7,14,0,26.1,13.7,0.09,25.15,12.9,0,26.6,16
2007,7,15,0,21.8,15.9,25.12,20.99,12.68,0,22.4,16.2
2007,7,16,0,16.4,12.6,34.72,12.63,10.05,16.1,17,13.1
2007,7,17,0,15.7,12.8,13.29,19.19,10.33,15.8,16.1,13.6
2007,7,18,0,20.3,13.3,8.9,20.09,8.59,11.2,20.7,13.6
2007,7,19,0,19.2,7.2,0.04,18.01,5.37,0.4,19.7,7.5
2007,7,20,0,21.8,7.1,0.03,20.22,5.95,0,22.4,7.5
2007,7,21,0,23.6,9.5,0.25,21.66,8.74,2.3,24.3,9.6
2007,7,22,0,26.1,13.2,0.41,24.63,10.3,4.9,26.8,14.5
2007,7,23,0,23.2,15.5,58.26,19.61,11.77,19.8,23.7,13.9
2007,7,24,0,14.4,10.3,34.28,16.19,10.58,7,15,10.8
2007,7,25,0,18.5,12.2,7.9,16.73,6.44,28.8,18.8,12.1
2007,7,26,0,14.4,5.5,0,13.68,3.55,24.7,14.7,5.8
2007,7,27,0,17.3,3.9,0.34,16.33,2.33,4.4,17.7,4.4
2007,7,28,0,13.6,7,0.85,12.66,2.85,1.6,14.2,7.1
2007,7,29,0,12.7,5,0.42,11.38,4.76,0,13.2,5.4
2007,7,30,0,14.9,6.6,1.78,14.72,5.71,0,15.6,7
2007,7,31,0,18.9,8.3,1.39,16.22,8.36,0,19.6,8.7
2007,8,1,0,24.7,11.4,0.08,22.92,7.9,0,25.2,11.6
2007,8,2,0,26.7,12.9,0.32,23.24,11.01,0,27.2,13.2
2007,8,3,0,24.9,10.6,0.34,23.03,11.49,0,25.5,11.2
2007,8,4,0,25.9,13.5,0.01,23.01,10.1,0,26.4,13.7
2007,8,5,0,20.6,12.3,7.88,19.22,10.01,0,21.2,12.6
2007,8,6,0,24.8,10.5,0.17,21.7,9.52,0,25.3,11
2007,8,7,0,27.4,14,0,24.14,11.86,0,27.8,14.7
2007,8,8,0,22.8,11.4,0,21.92,9.13,0,23.5,11.9
2007,8,9,0,26,11.9,0,24.02,11.19,0,26.5,12.4
2007,8,10,0,27.1,14.6,0,23.3,11.4,0,27.6,14.9
2007,8,11,0,22.8,14.8,0.01,21.94,11.73,0,23.3,12.7
2007,8,12,0,19,11.2,0,18.23,10.14,0,19.8,11.6
2007,8,13,0,25.7,11.5,0,22.84,10.93,0,26.2,11.9
2007,8,14,0,26.4,14.8,0,24.01,11.85,0,26.8,14.9
2007,8,15,0,26.1,13.4,0,23.7,10.88,0,26.5,13.8
2007,8,16,0,26.1,11.5,0,24.56,12.65,0,26.6,11.9
2007,8,17,0,23.1,12,0.22,21.77,11.91,0,23.5,12.4
2007,8,18,0,25.5,9.8,0.22,24.37,10.14,0,25.9,10.4
2007,8,19,0,24,11.6,0,23.69,10.47,0,24.6,12.1
2007,8,20,0,26.1,13.2,0,24.44,12.32,0,26.6,13.5
2007,8,21,0,20.5,11.4,0,21.58,9.08,0,20.8,11.7
2007,8,22,0,23.4,7.9,0,23.42,8.4,0,23.9,8.4
2007,8,23,0,26.4,7,0,25.99,7.81,0,27,7.6
2007,8,24,0,28.9,13.1,0,26.16,11.08,0,29.3,13.5
2007,8,25,0,30.4,16.3,0,27.91,13.68,3.7,30.8,16.2
2007,8,26,0,30.8,18.8,0,29.19,14.62,0.1,31.1,18.9
2007,8,27,0,24.5,17.9,1.45,25.25,14.82,0,25,18
2007,8,28,0,19,11.4,3.98,18.13,9.58,0.7,19.2,11.6
2007,8,29,0,14.1,10.5,3.09,15.87,9.4,0.3,15,11
2007,8,30,0,16.3,11.5,5.83,19.83,10.9,1.3,17.2,12.7
2007,8,31,0,26.2,13.7,0.81,24.99,13.49,0.1,26.8,14.2
2007,9,1,0,28.5,13.4,0,27.15,13.19,0,29,14
2007,9,2,0,29.5,14.2,0.04,27.93,14.49,0,30,14.7
2007,9,3,0,29,13,1.88,27.55,13.14,0,29.5,13.5
2007,9,4,0,28.8,16.8,0.05,28.22,14.78,0,29.3,17.1
2007,9,5,0,28.2,17.9,0,28.08,14.99,0,28.7,18.2
2007,9,6,0,28.9,16.4,0,28.01,13.05,0,29.4,16.7
2007,9,7,0,29.5,18.2,0,29,14.09,0,30,18.4
2007,9,8,0,29.2,14.6,0,28.77,12.85,0,29.7,15.2
2007,9,9,0,28,12,0,28.59,11.74,0,28.5,12.5
2007,9,10,0,28.3,12.2,0,28.44,13.11,0,28.8,12.7
2007,9,11,0,28.2,14.8,0,28.3,12.89,0,28.7,15.2
2007,9,12,0,28.3,13.9,0,27.9,13.08,0,28.8,14.3
2007,9,13,0,28.5,13.5,0,28.01,13.98,0,29,13.9
2007,9,14,0,30.5,15.2,0.01,30.09,14.33,0,31,15.6
2007,9,15,0,30.7,18.5,0.02,31.58,14.26,0,31.2,18.6
2007,9,16,0,30.7,16.8,0.02,31.08,16.43,0,31.1,17.1
2007,9,17,0,23.9,16.9,0.61,24.54,14.73,0,24.3,17.2
2007,9,18,0,24.1,14.7,1,26.88,14.29,0,24.9,15.1
2007,9,19,0,28.7,14.2,0.24,31.74,13.43,0,29.3,14.7
2007,9,20,0,33.4,16.2,3.62,32.82,16.27,0,33.8,17.5
2007,9,21,0,27.5,17.7,9.63,29.34,18.19,0.6,28.1,18.1
2007,9,22,0,27,16.7,0.11,31.01,16.98,8.4,28,17.2
2007,9,23,0,33.8,15.8,0.01,32.65,16.14,1.3,34.3,16.3
2007,9,24,0,28.3,19.6,1.17,29.1,13.9,0.3,28.7,17.2
2007,9,25,0,17.5,10.3,0.32,18.95,9.88,0,18.1,10.8
2007,9,26,0,16.9,11.2,1.23,18.08,10.08,1.6,17.5,11.7
2007,9,27,0,25.9,12.8,1.54,25.38,12.97,0.2,26.6,13.8
2007,9,28,0,26.5,15.6,5.52,25.06,15.12,0.4,26.8,16
2007,9,29,0,19.5,15.8,2.47,24.37,13.93,0.5,20.3,16.2
2007,9,30,0,21.2,13.7,2.05,22.64,11.98,0,21.9,14.1
2007,10,1,0,20.9,13.3,0,23.73,12.31,0,21.9,13.6
2007,10,2,0,26.4,13.2,0,27.56,11.92,0,27,13.6
2007,10,3,0,26.5,12.6,0,27.32,12.55,0,27,12.9
2007,10,4,0,25.9,12.3,0,28.58,12.64,0,26.5,12.7
2007,10,5,0,30.5,12.3,0,30.96,12.72,1.1,31,12.7
2007,10,6,0,32.6,15,0.05,32.48,14.17,0,33.1,15.4
2007,10,7,0,33,19.6,0.86,33.49,14.43,0,33.4,19.8
2007,10,8,0,24.9,18,0.11,29.16,15.54,0,25.7,18.3
2007,10,9,0,29.6,15.7,0,31.42,15.53,0,30.1,16.1
2007,10,10,0,32.5,16.4,0.88,33.71,15.3,0,33,16.7
2007,10,11,0,31.8,18.7,0.21,32.14,16.96,0,32.2,19
2007,10,12,0,33.5,15.6,0.11,33.4,15.66,0,34,16
2007,10,13,0,31.1,19,11.4,29.65,17.76,3.5,31.5,19.4
2007,10,14,0,26.2,17.4,6.76,25.98,14.56,0.2,26.2,17.3
2007,10,15,1.8,23.5,15.7,1.38,27.81,14.37,1,24.3,16.1
2007,10,16,0,31.9,17.4,0.66,32.7,16.21,0.2,32.5,17.8
2007,10,17,0,31.5,17.6,0.02,31.54,16.24,0,31.7,18
2007,10,18,0,25,16.1,0.18,26.83,14.87,0,25.4,16.5
2007,10,19,0,26.6,16.1,0.07,27.73,14.25,0.2,27,16.4
2007,10,20,0,32.6,15.4,0.13,33.19,14.92,0,33.1,15.8
2007,10,21,0,32.8,20,7.69,33.65,17.87,5,33.2,17.8
2007,10,22,13.2,22.1,17,1.57,27.12,15.41,4.8,23,17.3
2007,10,23,0,21.7,15.4,1.5,22.93,14.23,0.2,22.3,15.8
2007,10,24,0,17,15.2,8.81,19.33,13.98,3.6,17.5,14.9
2007,10,25,10.8,18.9,14.5,3.02,24.08,14.86,7.6,19.6,15.1
2007,10,26,6.6,27.6,16.2,0.09,30,16.23,20.3,28.1,18.2
2007,10,27,0.2,31.6,18.7,0.63,32,18.19,0.3,32.1,19.1
2007,10,28,0,32.3,20.3,14.27,31.51,19.08,0,32.6,20.6
2007,10,29,1.2,35.3,18.9,13.47,32.01,18.79,0.8,35.7,19.4
2007,10,30,4.8,31.1,18.9,0.72,29.71,19.56,5.2,31.2,19.2
2007,10,31,0,32.1,18.2,0.18,32.96,17.46,0,32.6,18.5
2007,11,1,0,32.3,21.4,14.06,31.91,20.48,0,32.7,17.8
2007,11,2,14.2,27.7,17.3,8.47,27.47,20.11,11.2,28.3,18
2007,11,3,22,24.7,17.5,12.14,28.21,20.61,18.6,25.2,18.9
2007,11,4,6.4,24.7,18.2,1.08,28.04,15.83,8,25,18.5
2007,11,5,0,20.6,15.2,1.65,23.67,14.86,0,21.3,15.5
2007,11,6,0,23.9,16.1,1.85,27.27,15.13,0,24.3,16.5
2007,11,7,0,28.9,17.9,0.89,28.64,16.69,0,29.3,18.2
2007,11,8,0,30.7,17,3.03,27.9,16.76,0,31.1,17.4
2007,11,9,0.6,27.8,17.5,33.6,25.24,18.32,6.8,28.1,17.9
2007,11,10,38,25.5,16.6,30.57,26.09,18.79,22.1,25.9,17
2007,11,11,19.4,26.5,18.1,26.03,23.22,15.93,25.9,26.7,18.1
2007,11,12,34.2,19.8,15.3,2.66,20.85,14.9,19,20.5,15.8
2007,11,13,0,23,15.3,0.87,23.3,14.46,4.4,23.8,15.7
2007,11,14,0,28,16.8,18.39,26.2,17.74,0.1,28.5,16.6
2007,11,15,2.8,22.2,15.4,3.35,21.1,12.44,11.9,22.7,15.8
2007,11,21,0.2,25.7,15.9,0.09,24.98,13.55,0.2,26.3,16.2
2007,11,22,0,24.2,13.7,0,23.73,12.67,34.9,24.8,13.9
2007,11,23,0,27,11.9,0,26.31,11,0,27.5,12.2
2007,11,24,0,28.7,12.4,0,29.62,12.34,0,29.2,12.9
2007,11,25,0,27.8,17.3,0.29,30.62,15.22,0,28,17.6
2007,11,26,0,29,17.8,2.46,30.63,17.31,0,29.5,18.3
2007,11,27,0.4,23.5,17,0.25,27.13,14.82,0.1,24.1,17.2
2007,11,28,0,26.8,13.8,0,28.46,12.32,0,27.3,14.1
2007,11,29,0,25.7,14.3,0,26.79,13.22,0,26.2,14.5
2007,11,30,0,28.9,13.1,0.78,28.98,12.58,0,29.3,13.5
2007,12,1,0,30.4,14.4,18.81,28.56,13.34,0,30.7,14.7
2007,12,2,0,32.3,16.2,0,31.5,14.56,0,32.7,16.5
2007,12,3,0,32.9,18.1,1.44,32.01,16.58,0,33.4,18.6
2007,12,4,0,33.1,19,12.46,31.94,16.86,0,33.5,19.4
2007,12,5,8,25.5,18.9,30.87,26.4,18.8,4,26,19.3
2007,12,6,37,26.5,19.4,40.84,24.68,18.32,38.1,27,20.1
2007,12,7,10.2,25.7,17.7,6.7,27.77,16.12,16.7,26.1,18.1
2007,12,8,0,29.2,16.6,3.45,28.81,16.55,0,29.6,17.2
2007,12,9,0,30.9,19.8,2.27,29.92,19.07,0,31.3,20.1
2007,12,10,0,29.3,19.7,14.71,28.93,19.84,0,29.8,20
2007,12,11,6,26,20.3,23.12,24.87,20.39,15.2,26.5,20.7
2007,12,12,7.8,21.5,19.5,19.5,20.24,15.5,11.4,22,18
2007,12,13,2.4,23.7,15.9,0.42,23.37,14.4,3.2,24.2,16.3
2007,12,14,0,22.8,15.4,0.11,25.58,13.69,0,23.2,15.8
2007,12,15,0,28.7,15.1,0.03,27.78,13.61,0,29,15.6
2007,12,16,0,29.4,15.6,0.04,27.4,16.13,0,29.8,16
2007,12,17,0,26.6,17,0.07,25.91,15.09,0,27.2,17.3
2007,12,18,0,27.2,16.7,9.65,26.53,15.93,0,27.6,17
2007,12,19,16.4,25.1,17.5,12.92,21.81,15.52,8.7,25.3,17.8
2007,12,20,5.4,26.2,16.3,7.58,25.14,14.33,21,26.6,15.8
2007,12,21,55,27.3,15.3,4.08,25.62,15.23,15.6,27.7,16.4
2007,12,22,0,29,14.9,0.19,28.37,15.47,0,29.5,15.4
2007,12,23,0,29.6,17.9,2.2,27.8,16.74,0,29.9,18.2
2007,12,24,0,30.6,17.5,2.81,28.78,17.81,0,30.9,17.9
2007,12,25,15,28.7,17.7,13.73,24.79,17.9,4.7,29.2,18.2
2007,12,26,27,25.2,18.2,6.6,26.54,17.89,11.8,25.8,18.6
2007,12,27,4,30.8,18.5,1.4,26.49,18.69,21.3,31.2,19.7
2007,12,28,2.4,32.3,19.3,1.12,30.05,19.3,3,32.7,19.6
2007,12,29,9.8,32.8,20.5,0.26,31.72,19.01,3.3,33.3,20.7
2007,12,30,0,32.8,20.8,2.07,31.47,18.93,0,33.2,21.1
2007,12,31,0,32.9,20.4,9.53,27.92,20.39,0,33.3,20.7
2008,1,1,0,25.7,19.3,21.23,24.52,19.14,0,26.4,19.6
2008,1,2,39.6,25.4,16.9,0.77,28.98,18.83,21.5,25.9,17.5
2008,1,3,0.4,28.6,20.2,9.63,29.56,18.96,3.8,29.1,20.6
2008,1,4,5,27.5,18.7,9.53,28.43,19.84,13,28.1,19.2
