Year,Month,Day,P,Tmax,Tmin,P_N,Tmax_N,Tmin_N,P_X,Tmax_X,Tmin_X
2007,4,10,0.2,27.9,21.675,1.08,26.27,17.63,4.7,27.7,15.8
2007,4,11,0,29.9,23.025,2.06,26.37,17.76,1.5,29.4,17.9
2007,4,12,0,29.4,23.170833,4.11,26.8,17.28,0,29,17.8
2007,4,13,0,29.6,23.191667,1.5,26.54,16.65,2.2,29.2,17.5
2007,4,14,0,30.1,22.966667,0.01,27.11,15.88,0.7,29.6,16.9
2007,4,15,0,29.6,22.658333,0,27.22,16.34,0,29.2,18.5
2007,4,16,0.6,28.8,21.95,4.47,27.29,17.48,0.7,28.5,16.7
2007,4,17,0,27.7,20.125,13.65,26.33,17.26,0.5,27.4,16.4
2007,4,18,0.2,27.6,20.179167,0.44,21.05,15.65,0.9,27.3,13.8
2007,4,19,0.2,28.2,22.154167,0.1,24.52,15.92,0,27.7,17.1
2007,4,20,0,26.4,21.320833,0,24.6,14.58,0,25.8,17
2007,4,21,0.2,28,20.858333,0.04,25.46,14.07,0.3,27.3,17.6
2007,4,22,25.2,28.3,21.454167,0.76,26.49,14.82,6.2,28.1,16.4
2007,4,23,0.6,28.9,22.65,0.17,26.58,17.73,0.1,28.7,17.6
2007,4,24,0,28.6,23.058333,0,27.52,16.83,0.7,28.5,18
2007,4,25,0,30.3,23.570833,0,26.46,16.37,0.8,29.8,19.1
2007,4,26,0,30.2,23.8875,0.54,26.58,15.87,0,29.7,18.6
2007,4,27,3,28.6,22.666667,0,25.46,17.3,0.7,28.2,18.8
2007,4,28,0.2,26.1,21.333333,0.04,25.51,14.72,1.9,25.4,18
2007,4,29,0,26.5,20.6375,0,26.19,13.66,0,26.1,16.1
2007,4,30,0,27.5,21.2625,0,25.8,14.74,0,27.3,15.8
2007,5,1,0,28.6,21.725,0.08,25.64,14.26,0,28.3,16
2007,5,2,0,27.3,19.975,0.13,24.39,14.65,0,27,12.8
2007,5,3,0,28.8,20.4375,0.1,22.48,10.72,0,28.3,13
2007,5,4,0,27.5,20.454167,0,20.98,9.67,0,27.1,13.8
2007,5,5,0,27,19.541667,0,22.26,7.86,0,26.4,13.4
2007,5,6,0,27.9,19.825,0,24.26,8.42,0,27.3,13.2
2007,5,7,0,28.1,21.025,0,24.3,12.02,0,27.7,14.5
2007,5,8,0,29.7,23.133333,0,23.89,13.84,0,29.2,17.2
2007,5,9,0,23.6,18.9,0.01,23.62,12.79,0,23.5,16.3
2007,5,10,0.6,25.6,18.908333,1.93,22.86,14.37,0.1,25.1,14.2
2007,5,11,0,25.8,18.8,0,21.37,10.93,0,25.3,13.2
2007,5,12,0,27.3,19.933333,0,22.11,8.47,0,26.9,14.5
2007,5,13,0,27.9,20.818182,0,23.03,9.51,0,27.4,14.6
2007,5,14,0,28.4,20.979167,0.03,24.04,9.57,0,28.1,15
2007,5,15,0,28.7,21.433333,0,24.43,10.49,0,28.4,15.3
2007,5,16,0,28.9,21.829167,0,24.42,10.58,0,28.4,15.6
2007,5,17,0,29.4,22.358333,0,24.37,10.36,0,28.9,17.2
2007,5,18,0,28.3,21.404167,0.06,23.55,11.62,0,27.9,15.7
2007,5,19,0,28.6,21.108333,0,22.69,10.66,0,28.3,15.1
2007,5,20,0,27.8,21.116667,0.02,22.31,10.48,0,27.5,14.3
2007,5,21,0,28.9,21.504167,4.85,23.21,13.55,0,28.5,16
2007,5,22,0,26,19.9625,10.98,21.63,14.54,0,25.5,17.1
2007,5,23,0.8,19.6,17.8125,1.27,22.38,16.1,5,19.4,15.6
2007,5,24,18,16.6,13.366667,5.99,23.26,15.32,11.5,16.5,9.9
2007,5,25,0.2,21.6,12.925,0.66,23.77,15.75,0,21.3,5.5
2007,5,26,0,25.8,16.566667,0.01,24.84,14.91,0,25.4,9.1
2007,5,27,0,25.1,16.729167,0,25.65,13.26,0,24.6,13.3
2007,5,28,8.8,24.2,17.7375,0,25.49,15.41,8.1,24,13
2007,5,29,0,22.2,17.7,0,25.96,12.14,0,22,13.8
2007,5,30,0,20.7,15.0125,0,26.2,12.64,0,20.8,9.3
2007,5,31,0,25.9,16.65,0,24.53,13.31,0,25.5,9.1
2007,6,1,0,27.4,19.65,0,25.74,13.98,0,27,13.8
2007,6,2,0,26.8,20.458333,0.03,24.91,13.13,0,26.6,15
2007,6,3,0,22.2,18.008333,0,23.92,12.15,0,21.9,14.9
2007,6,4,0,21.2,14.416667,0,23.38,11.72,0,21.2,7.2
2007,6,5,0,25.5,15.995833,0.04,23.69,12,0,25.1,8
2007,6,6,0,25.5,17.020833,0,23.76,12.26,0,25.3,9.1
2007,6,7,0,26.8,18.981818,0,24.49,12.15,0,26.7,12.1
2007,6,8,0,27.3,19.7375,0,23.58,12.44,0,27.1,12.9
2007,6,9,0,27.6,20.258333,0,23.3,12.15,0,27.2,13.1
2007,6,10,0,27.2,19.666667,0,23.42,12.52,0,26.8,13.2
2007,6,12,0,28,19.245833,0,24.64,12.86,0,27.6,11.8
2007,6,13,0,28.4,19.733333,0,24.3,14.02,0,27.9,11.7
2007,6,14,0,27.8,20.070833,0,23.94,12.54,0,27.6,13.4
2007,6,15,0,29.5,20.745833,0,23.54,10.15,0,29.1,14
2007,6,16,0,29.9,21.066667,0,23.94,11.37,0,29.5,13.4
2007,6,17,0,29.1,21.670833,0,24.35,10.86,0,28.8,14.6
2007,6,18,0,27.6,20.975,0,24.25,11.05,0,27.3,15.8
2007,6,19,0,25.7,20.120833,0,23.48,12.12,0,25.3,14.3
2007,6,20,0,25.3,17.9875,0,22.67,12.23,0,24.9,12.1
2007,6,21,0,26.5,18.933333,0,23.01,11.9,0,26.1,11.7
2007,6,22,0,26.4,18.654167,0.41,24.37,11.93,0,26,12
2007,6,23,0,26.5,18.554167,4.01,21.62,14.3,0,26.2,11.6
2007,6,24,0,25.6,18.85,0,23.14,11.8,0,25.4,12
2007,6,25,0,26.3,19.275,0,23.68,13.05,0,25.8,13
2007,6,26,0,25.4,18.254167,7.76,23.76,15.58,0,25,12
2007,6,27,0,26.1,19.304167,0,22.87,9.62,0,25.8,13.9
2007,6,28,0,26.7,19.695833,0.03,22.31,7.94,0,26.4,14
2007,6,29,0,26.4,19.575,1.26,23.1,10.74,0,26.2,13.8
2007,6,30,0,26.5,18.720833,0,23.64,14.19,0,26.2,12.3
2007,7,1,0,25.5,18.308333,0,24.55,12.86,0,25.3,11.1
2007,7,2,0,26,17.691667,0.04,23.8,12.57,0,25.8,9.8
2007,7,3,0,26.8,18.4,0,23.79,12.18,0,26.4,11.3
2007,7,4,0,26.4,19.025,0,24.09,11.41,0,26,12.3
2007,7,5,0,27.3,19.629167,0,24.09,11.73,0,26.9,13.3
2007,7,6,0,27.4,19.783333,0.03,25.67,10.72,0,27,13.2
2007,7,7,0,26.5,19.216667,0,25.2,12.17,0,26.1,12.9
2007,7,8,0,28.1,19.941667,0,26.83,12.44,0,27.7,12.7
2007,7,9,0,27.7,20.570833,0,27.55,13.26,0,27.3,14.5
2007,7,10,0,28.5,20.304167,1.04,27.31,14.39,0,28.1,13.1
2007,7,11,0,27.3,20.075,0,27.83,14.99,0,27,12
2007,7,12,0,27.2,20.0125,0,25.55,12.44,0,26.9,12.6
2007,7,13,0,27,19.833333,0,25.03,12.12,0,26.6,14.4
2007,7,14,0,28,19.779167,0.01,24.69,11.41,0,27.6,13
2007,7,15,0,29.3,21.220833,0,24.08,11,0,29,14
2007,7,16,0,30,21.504167,0,23.74,10.29,0,29.4,15.5
2007,7,17,0,28,20.225,0.02,23.75,12.59,0,27.6,12
2007,7,18,0,22.7,18.108333,0,24.79,11.75,0,22.2,14.1
2007,7,19,0.2,22.4,15.525,0,25.27,12.23,0,22.3,9.4
2007,7,20,0,29.3,17.954167,0,25.65,13.29,0,28.9,8
2007,7,21,0,30.4,21.4,0,26.87,11.48,0,30,12.3
2007,7,22,0,29.5,22.116667,0,26.97,11.47,0,29.1,16.5
2007,7,23,0,29.2,22.133333,0,27.61,11.14,0,28.9,17.9
2007,7,24,1,29.2,21.279167,0,27.95,10.82,5,28.8,16.4
2007,7,25,1.6,22.1,18.258333,0,27.33,10.59,1.1,21.7,15.1
2007,7,26,9.2,19,13.975,0,28.12,11.93,4.3,19,8.7
2007,7,27,0,17.1,14.125,0,28.94,13.96,3.8,17.7,10.7
2007,7,28,3.6,23.3,18.709091,0,29.55,14.55,10.6,23,14.2
2007,7,29,0,24.1,18.108333,0.08,29.48,14.62,0,23.3,13.9
2007,7,30,0,23.5,15.7125,2.48,26.48,14.92,0,23,8.9
2007,7,31,0,25.4,17.2375,0.1,25.38,13.26,0,24.9,10.6
2007,8,1,0,27.6,19.179167,0.03,27.3,14.49,0,27.1,12.5
2007,8,2,0,26.7,19.216667,0,27.62,15.15,0,26.2,12.8
2007,8,3,0,27,18.966667,0,28.23,13.87,0,26.6,10.7
2007,8,4,0,27.7,19.875,0,28.9,13.76,0,27.3,13.5
2007,8,5,0,28.8,20.933333,0,29.04,14.16,0,28.4,13.8
2007,8,6,0,27.4,19.859091,0,29.15,13.89,0,27,14
2007,8,7,0,28.9,20.4625,0,29.23,14.53,0,28.5,12.9
2007,8,8,0,29.4,21.304167,0,28.42,13.84,0,28.9,13.9
2007,8,9,0,27.8,20.1,0,28.32,12.29,0,27.4,13
2007,8,10,0,26.9,20.366667,0,30.28,15.62,0,26.5,14.1
2007,8,11,1,28.2,20.391667,0.01,30.47,15.77,0.2,27.8,14.4
2007,8,12,0,27.1,20.254167,0,28.97,14.9,0,26.6,14.8
2007,8,13,0,27.4,20.2125,0,29.15,15.88,0,26.9,14.1
2007,8,14,0,27.2,19.866667,0,30.01,15.26,0,26.7,14
2007,8,15,0,27.2,19.879167,0,31.14,15.73,0,26.7,14.2
2007,8,16,0,26.7,18.308333,0,31.27,15.46,0,26.2,9.7
2007,8,17,0,29,19.795833,0,32.52,15.17,0,28.4,12.5
2007,8,18,0,29.1,20.445833,0,31.76,16.01,0,28.5,12.1
2007,8,19,0,28.2,20.504167,0.68,31.29,14.98,0,27.8,13.5
2007,8,20,0,28.8,20.966667,0.42,28.08,18.2,0,28.3,14
2007,8,21,0,28.8,20.95,0,28.13,10.94,0,28.6,12.6
2007,8,22,0,29.7,21.975,0,28.38,9.43,0,29.2,13.1
2007,8,23,0,28.4,21.275,0,28.72,10.08,0,28,14.9
2007,8,24,0,29.6,20.570833,2.35,30.24,14.16,0,29.1,12.3
2007,8,25,0,30.4,21.454167,0,29.76,15.15,0,30,12.4
2007,8,26,0,32.2,24.091667,13.51,29.73,15.55,0,31.8,15.9
2007,8,27,0,31.5,23.75,1,28.55,16.98,0,31.2,13.6
2007,8,28,0,33.2,22.891667,8.11,23.82,16.86,0,32.7,13.4
2007,8,29,0,31.8,23.975,0.03,27.62,14.37,0,31.3,16.5
2007,8,30,0,29.4,23.179167,0.08,27.88,10.97,0,28.9,17.5
2007,8,31,0,28.4,21.841667,0.01,28.5,12.87,0,28,16.4
2007,9,1,0,29.5,20.908333,6.1,28.62,17.14,0,29,13.1
2007,9,2,0,30.8,22.920833,4.73,28.06,17.7,0,30.4,15.5
2007,9,3,0,31.1,23.170833,0.17,26.44,15.9,0,30.6,16
2007,9,4,0,28.8,22.5875,0.21,25.8,12.48,0,28.4,17.1
2007,9,5,0,28.5,21.570833,0,23.45,8.33,0,27.7,15.3
2007,9,6,0,29,21.795833,0,27.9,7.98,0,28.7,15.4
2007,9,7,1.6,29.7,22.508333,0.01,28.4,13.55,0.3,29.3,15.8
2007,9,8,0,29.6,22.058333,0,29.67,13.89,0,29.2,14.1
2007,9,9,0,29.5,21.795833,0.49,29.12,13.21,0,29,14.6
2007,9,10,0,28.6,21.054167,1.18,29.56,15.9,0,28.1,12.4
2007,9,11,0,28.9,21.616667,0,31.69,15.42,0,28.6,14.9
2007,9,12,0.6,28.9,22.475,0.94,32.26,15.61,0.1,28.6,15.9
2007,9,13,0,29.5,22.741667,1.13,32.59,14.55,0,29.1,16.8
2007,9,14,0,30.7,22.958333,1.26,32.12,14.08,0,30.3,16
2007,9,15,0,31.6,24.0625,1.36,33.58,15.6,0,31.3,16.5
2007,9,16,0,32.7,25.295833,2.08,33.61,15.99,0,32.4,17.5
2007,9,17,0,33.1,26.391667,1.29,32.67,16.25,0,32.9,18.8
2007,9,18,0,32.9,24.870833,0.01,31.83,17.89,0,32.5,17.5
2007,9,19,0,33.3,25.558333,0,31.74,17.23,0,32.9,19.4
2007,9,20,0,33.5,25.8,18.61,32.76,20.18,1.9,33.1,19.8
2007,9,21,0.2,33.8,26.466667,5.54,27.3,19.66,0,33.4,19
2007,9,22,0,33,25.995833,5.57,29.51,18.24,0,32.7,19.5
2007,9,23,0,34.8,26.65,11.37,30.53,17.65,0,34.4,18.1
2007,9,24,0,33,26.208333,0.42,28.83,19.06,0,33,20.3
2007,9,25,2.6,30.2,22.770833,0,27.91,17.82,1.2,30.1,15.6
2007,9,26,0,31.3,23.591667,1.63,30.02,17.88,0.3,30.8,16.9
2007,9,27,0,30.4,23.445833,0.01,29.71,16.04,0,30.1,16.7
2007,9,28,0,31.2,24.045833,0,28.84,14.82,1.5,31,17.4
2007,9,29,17.8,31.5,23.625,0.36,30.45,16.32,3.9,31.3,17.7
2007,9,30,0,31.2,23.829167,5.12,27.61,19.17,0.1,30.7,17.5
2007,10,1,0.2,29.4,22.275,10.8,23.37,18.73,0,29,17.4
2007,10,2,0.2,29.2,22.025,4.73,26.66,18.15,0,28.9,15.7
2007,10,3,0,29.7,22.741667,0.56,26.51,18.44,0,29.4,16.2
2007,10,4,0,31.8,23.854167,32.03,28.26,18.1,0,31.3,16.7
2007,10,5,0,31.8,24.704167,37.55,27.58,19.33,0,31.5,17.8
2007,10,6,0,32.7,25.425,30.79,25.1,18.74,0,32.3,18.8
2007,10,7,0,32.4,25.795833,16.5,24.41,19.42,0,32,19.7
2007,10,8,0,33.1,26.143478,1.92,25.3,18.31,0,32.6,19.7
2007,10,9,0,31.5,24.854167,1.42,27.4,18.29,0,31,18.6
2007,10,10,0,31.6,23.920833,0.01,24.87,16.87,0,31.2,16.6
2007,10,11,0,32.6,25.104167,6.69,27.39,15.9,0,32.2,17.6
2007,10,12,0,33.3,25.820833,14.37,27.48,18.73,0,33,18.1
2007,10,13,0,31.9,25.4625,3.45,27.33,18.55,2,31.6,19.2
2007,10,14,0,33.3,25.608333,1.16,24.48,18.19,0.1,32.9,19.9
2007,10,15,0.4,32.7,26.458333,2.79,28.49,17.72,0.1,32.4,21.3
2007,10,16,0,33.9,27.470833,14.61,28.93,18.14,0,33.7,20.2
2007,10,17,0,34.8,26.554167,10.11,28.69,18.69,0,34.7,18.8
2007,10,18,10.2,34.1,23.975,25.43,27.33,19.67,8.1,33.9,19.3
2007,10,19,11.8,29.7,23.116667,15.6,25.54,19.82,3,29.5,18
2007,10,20,2.6,32.7,24.904167,1.37,27.74,19.49,0.6,32.5,18.2
2007,10,21,0,33.2,25.291667,0,27.89,16.65,5.1,32.8,17.6
2007,10,22,37.6,30.3,23.420833,0.01,27.28,17.56,7.9,29.8,18
2007,10,23,0.2,25.9,21.825,0.16,27.83,17.01,0,25.4,18.9
2007,10,24,0.8,22.8,20.5,0.15,25.43,15.91,8.2,22.8,18.6
2007,10,25,25.2,21.2,18.7,2.19,27.44,16.62,16,20.8,15.9
2007,10,26,0.8,28.1,22.070833,0.07,28.71,16.76,5.8,27.7,17.8
2007,10,27,0,31.9,24.504167,0.95,29.46,18.24,2.8,31.6,17.1
2007,10,28,0,33.7,26.695833,1.05,25.98,19.35,0,33.5,19.2
2007,10,29,0,34.6,27.8625,0,29.87,14.53,0,34.3,21.6
2007,10,30,0,34,25.033333,0,31.04,13.99,1.4,33.6,17.3
2007,10,31,17.8,33.2,26.195833,1.34,32.01,17.67,4.2,33,19.5
2007,11,1,0,32,26.325,20.43,28.85,19.73,3.3,31.6,20.7
2007,11,2,0,32.2,24.279167,10.82,24.79,19.73,3.9,31.7,19.4
2007,11,3,5.2,30.1,22.975,7.58,27.03,19.19,7.1,29.7,17.8
2007,11,4,37.4,28.2,21.366667,6.95,27.51,19.15,20.7,27.8,16.7
2007,11,5,36.4,28.8,20.845833,5.36,25.96,19.62,14.1,28.3,16.2
2007,11,6,26.6,21.6,20.016667,5.29,27.74,19.55,13.1,21.3,18.3
2007,11,7,5.6,28.2,22.516667,6.52,26.48,19.13,6.4,27.7,17.8
2007,11,8,1.2,23.8,20.795833,1.57,25.36,17.23,11.2,23.3,18.6
2007,11,9,3.2,22.2,20.258333,8.64,27.08,18.23,11,21.8,18.3
2007,11,10,5.6,28.1,22.7,7.84,23.62,15.17,5.3,27.6,19.1
2007,11,11,0.2,28.5,22.166667,1.11,24.6,12.67,4.3,28,19.2
2007,11,12,0.6,28.2,22.704167,0.04,24.12,14.36,4.7,28,19
2007,11,13,15.4,24.3,21.029167,1.09,25.28,14.23,21,24.2,17.2
2007,11,14,0,30.9,24.025,3.33,26.4,14.35,3.3,30.3,19.7
2007,11,15,26.2,25.2,21.181818,0.54,24.13,16.87,23.9,24.8,17.8
2007,11,21,0,28.5,22.433333,0.23,28.38,19.28,3.4,28.2,17.8
2007,11,22,0,28.8,23.483333,0.01,30.28,18.34,0,28.6,18.7
2007,11,23,6.8,28.2,23.1,0.14,30.8,18.17,4.3,27.9,18.2
2007,11,24,0,31.4,24.15,0.31,29.8,19.11,2.7,30.9,19.1
2007,11,25,1.8,26,22.341667,21.03,28.28,19.85,7.1,25.6,18.6
2007,11,26,5.2,28.8,23.033333,24.18,26.19,20.12,4.5,28.5,19.1
2007,11,27,9.8,30.1,23.154167,18.94,27.86,19.38,16.3,29.8,17.7
2007,11,28,0,30.8,24.595833,15.29,24.58,20.1,5.7,30.5,17.9
2007,11,29,0,30.4,23.375,21.82,26.3,19.09,8,29.9,16.8
2007,11,30,0,30.5,23.8375,9.63,27.9,19.94,0,30.2,17.3
2007,12,1,0,31.4,25.0375,0.52,28.9,20.49,8.2,31.1,18.9
2007,12,2,7.8,30.1,24.966667,1.62,26.63,17.65,4.4,29.8,18.3
2007,12,3,0,30.9,24.379167,11.94,27.9,19.32,1,30.5,20.3
2007,12,4,14,27.7,22.6125,30.62,27.69,19.29,2.9,27.5,18.8
2007,12,5,0,28.2,23.433333,13.41,25.5,20.19,5,27.9,19.6
2007,12,6,0,30.1,24.279167,5.64,27.08,19.86,0,29.8,19.9
2007,12,7,3.2,28.3,22.741667,11.19,25.81,18.81,2.9,28.2,19.1
2007,12,8,11.2,27.9,22.370833,16.94,26.69,19.44,6.5,27.7,19
2007,12,9,1.2,29.2,22.933333,15.49,23.78,19.04,13.7,28.7,19.5
2007,12,10,0,30.4,23.379167,10.45,25.6,17.87,1.8,29.7,19.3
2007,12,11,0.2,26.8,21.179167,8.17,26.48,19.27,0.6,26.1,18.6
2007,12,12,6.2,28.7,23.125,4.12,27.92,18.67,3.9,28.4,18.2
2007,12,13,1.8,31,22.595833,25.94,25.81,19.38,7.6,30.5,17.4
2007,12,14,26.6,27.5,21.858333,10.67,23.4,19.97,13.6,26.8,18.2
2007,12,15,55.6,28.2,22.508333,19.65,26.43,19.67,14.3,27.7,17.6
2007,12,16,0,28.9,22.754167,26.65,27.3,20.34,2.4,28.7,18.9
2007,12,17,0,29.4,24.033333,9.66,26.37,20.04,0,29.3,19.7
2007,12,18,0,30.5,24.3625,5.57,28.16,18.19,8.8,30,18.8
2007,12,19,15,27.5,22.691667,3.91,27.06,20.59,27.8,27.2,18.9
2007,12,20,63.2,22,19.270833,7.73,24.95,20.21,42.5,21.5,17.5
2007,12,21,17.2,25,20.391667,8.03,24.92,19.46,23.7,24.5,17.2
2007,12,22,7.6,27,20.345833,4.42,27.39,19.76,7.7,26.8,16.3
2007,12,23,24.6,27.9,21.641667,17.27,27.9,19.46,15.5,27.4,16
2007,12,24,0,26.5,20.983333,4.43,28.37,20.14,8.1,26.1,17.8
2007,12,25,4.8,28.6,22.629167,24.26,27.31,21.08,1.7,28,17.5
2007,12,26,0,30.3,24.0375,0.47,26.51,20.9,0,29.9,18.5
2007,12,27,0,30.4,24.095833,18.21,27.01,19.36,0,29.9,18.1
2007,12,28,0,31.4,24.75,1.07,25.01,19.51,0,31,16.7
2007,12,29,0,31.6,24.716667,2.42,26.65,19.19,0,31.2,19
2007,12,30,0.2,31.6,24.929167,15.02,25.33,20.32,0,31.3,18.3
2007,12,31,0,29.8,24.466667,28.06,25.53,19.94,2.1,29.6,18.1
2008,1,1,21.2,30.5,24.525,8.71,24.66,19.58,4.4,30.4,19.5
2008,1,2,0,31.5,24.929167,13.87,24.89,18.55,0,31,18
2008,1,3,0,30.7,24.7125,16.23,25.47,18.66,0,30.3,18.5
2008,1,4,0,31.2,24.645833,24.98,25.13,18.86,0,30.9,18.2
2008,1,5,0,30.1,23.258333,6.71,24.56,19.32,1.6,29.9,17.8
2008,1,6,1.8,26.2,21.958333,17.81,23.54,18.88,0.6,25.8,19
2008,1,7,1.6,27.5,21.870833,5.68,27.53,18.62,0.3,27.3,16.9
2008,1,8,0,29.8,23.158333,5.68,27.17,19.16,2.1,29.5,17.4
2008,1,9,0,27.8,22.533333,3.71,27.5,19.44,0,27.6,18.2
