Year,Month,Day,P,Tmax,Tmin,P_N,Tmax_N,Tmin_N,P_X,Tmax_X,Tmin_X
2007,3,29,0,34.7,27.2875,0.04,31.45,20.35,0,34.7,20.3
2007,3,30,0,34.1,27.183333,0.01,31.08,20.54,0,34,21
2007,3,31,0,33.8,26.4875,0,30.58,21.25,0,33.8,20.5
2007,4,1,0,34.7,26.741667,0.04,31.37,20.69,0.3,34.7,20.6
2007,4,2,0,34,27.175,0,31.72,21.01,0,34.1,21.3
2007,4,3,0,34.4,26.441667,0,31.67,19.24,0,34.4,19.8
2007,4,4,0,34.4,26.270833,0,31.33,19.83,0,34.4,19
2007,4,5,0,34,26.683333,1.54,30.95,21.51,0,34.1,20.3
2007,4,6,0,33.6,25.883333,0.86,30.67,21.17,0,33.7,21.8
2007,4,7,1.6,33.2,24.1125,1.63,30.05,21.45,0.8,33.4,19.9
2007,4,8,28.4,30.7,23.604167,10.61,28.67,20.88,17.3,30.7,20.8
2007,4,9,1.4,29.2,23.8,0.95,28.05,19.62,4.8,29.3,21.2
2007,4,10,0.4,30.8,23.195833,0,28.56,17.41,0.1,31,17.8
2007,4,11,0,32.6,24.908333,0,30.26,16.9,0,32.7,18.2
2007,4,12,0,32.3,25.666667,0.01,30.26,19.14,0,32.4,21
2007,4,13,0,32.8,24.9875,0,29.88,19.4,0,32.8,18.9
2007,4,14,0,32.7,25.1,0,30.69,18.84,0,32.7,18.2
2007,4,15,0,32.6,25.358333,0.9,30.24,19.44,0,32.7,19.7
2007,4,16,0,32.5,24.804167,0.32,30.15,19.13,0.8,32.6,18.1
2007,4,17,0,32.4,24.704167,0.3,29.23,18.43,0,32.5,18
2007,4,18,5,30.8,22.883333,0.1,29.57,17.98,1.5,30.8,17
2007,4,19,0,31.8,23.7,3.76,29.1,18.38,0,31.8,19.2
2007,4,20,5,26.1,21.595833,1.3,26.48,18.33,3.5,26.3,18.5
2007,4,21,7.2,30.2,22.945833,1.04,27.8,19.13,4.1,30.3,18.8
2007,4,22,0,31.5,23.770833,0.21,29.05,18.48,9.7,31.6,18.4
2007,4,23,0,31.9,24.595833,0.15,29.71,18.79,0,32,19.8
2007,4,24,0,32.5,25.416667,0.59,30.05,19.58,1.5,32.6,19.7
2007,4,25,0,32.9,25.820833,0.03,31.01,19.96,0,33,19.7
2007,4,26,0,33.1,25.525,3.69,30.26,20.21,0,33.1,19.6
2007,4,27,0.2,30.3,23.6875,2.58,28.15,19.8,0,30.5,20.3
2007,4,28,1.6,29.5,22.525,1.38,27.94,17.06,1.2,29.6,17.6
2007,4,29,0.4,30.3,23.770833,0.04,28.64,18.73,0.1,30.3,19.2
2007,4,30,0,31.2,24.104167,0,29.05,18.52,0,31.2,19.3
2007,5,1,0,32.2,24.295833,0,29.83,18,0,32.3,17.8
2007,5,2,0,31.9,23.154167,0,28.61,14.37,0,32,16
2007,5,3,0,32.1,22.391667,0,29.22,13.69,0,32.2,12.7
2007,5,4,0,31.8,23.116667,0,29.19,14.22,0,31.7,15.3
2007,5,5,0,29.7,22.779167,0,28.65,16.02,0,29.7,17.1
2007,5,6,0,30.4,21.825,0,28.9,15.65,0,30.5,14.8
2007,5,7,0,31.4,23.2375,0,29.51,15.86,0,31.5,16.5
2007,5,8,0,32.4,24.345833,0,30.43,17.54,0,32.5,16.6
2007,5,9,0,24.2,18.5125,0.3,25.7,15.57,0,24.3,15.9
2007,5,10,0.2,26.6,18.6375,0,26.23,11.21,0,26.6,13.2
2007,5,11,0,29.5,22.229167,0,27.79,15.83,0,29.5,16.6
2007,5,12,0,30.3,22.995833,0,29.21,16.95,0,30.4,17.3
2007,5,13,0,31.1,22.909091,0,29.51,16.66,0,31.1,15.8
2007,5,14,0,31.8,24.120833,0,29.22,16.13,0,31.9,17.6
2007,5,15,0,33.1,24.441667,0.04,29.55,18.04,0,33.1,18.2
2007,5,16,0,32.8,24.9,0,30.99,17.55,0,32.8,17.9
2007,5,17,0,31.8,24.2,0,29.69,17.73,0,31.9,18.3
2007,5,18,0,32.3,23.525,0,30.16,17.85,0,32.3,17.4
2007,5,19,0,32.6,23.375,0,29.74,17.98,0,32.6,14.8
2007,5,20,0,31.9,23.029167,0,29.76,16.67,0,31.9,15.9
2007,5,21,0,31.8,23.745833,0.05,29.65,17.22,0,31.8,17.7
2007,5,22,0,24.5,21.383333,10.88,28.09,18.65,0,24.8,19.3
2007,5,23,13.6,20.9,18.895833,17.64,23.01,16.46,8.3,21.2,17.5
2007,5,24,19.8,20.2,15.133333,0.62,20.08,9.69,16.1,20.3,11.9
2007,5,25,0.2,22.7,13.9625,0,22.17,7.36,4.8,22.8,7.2
2007,5,26,0,28,17.141667,0,25.83,8.4,0,28.1,7.6
2007,5,27,0,25.2,17.966667,1.24,21.19,13.69,0,25.4,13.8
2007,5,28,0.2,27.9,19.329167,0.02,24.63,15.6,0.1,28,13.4
2007,5,29,0,23.7,20.3,0.01,22.18,13.23,0.5,23.9,17.6
2007,5,30,0,23.4,15.9875,0,21.8,9.09,0,23.5,10.4
2007,5,31,0,27.4,17.026087,0,26.23,9.83,0,27.6,9.4
2007,6,1,0,30.3,21.595833,0,28.43,14.51,0,30.3,14.6
2007,6,2,0,27.2,22.529167,0.4,28.82,16.2,0,27.6,18.6
2007,6,3,0,21.5,19.204167,2.85,24.63,11.87,0,22,17.5
2007,6,4,0,23.5,15.466667,0,21.61,7.15,0,23.6,8.6
2007,6,5,0,27.3,16.195833,0,25.24,7.76,0,27.4,6.9
2007,6,6,0,29.4,19.745833,0,27.5,11.98,0,29.5,11
2007,6,7,0,30.8,21.586957,0,29.19,14.76,0,30.9,14.9
2007,6,8,0,31.1,21.995833,0,28.95,14.68,0,31.2,14.1
2007,6,9,0,30.5,22.1,0,28.94,14.8,0,30.5,15
2007,6,10,0,29.4,21.3375,0,28.45,14.49,0,29.4,14.4
2007,6,11,0,29.8,20.833333,0,28.3,13.25,0,29.9,12.6
2007,6,12,0,30.9,20.795833,0,28.72,12.21,0,30.9,12.8
2007,6,13,0,30.3,20.945833,0,29.34,13.9,0,30.4,10.9
2007,6,14,0,30.7,21.854167,0,29.42,13.85,0,30.8,14.6
2007,6,15,0,31.5,22.575,0,30.48,14.69,0,31.7,13.6
2007,6,16,0,31.7,22.995833,0,29.62,16.83,0,31.8,15.9
2007,6,17,0,31.3,22.366667,0,29.74,14.64,0,31.4,13.2
2007,6,18,0,31.7,22.875,0,29.69,15.03,0,31.8,16.2
2007,6,19,0,29.8,22.183333,0,28.82,15.43,0,29.8,16.1
2007,6,20,0,29.1,20.666667,0,28.23,14.23,0,29.1,12.9
2007,6,21,0,29,20.695833,0,28.44,13.39,0,29,13
2007,6,22,0,29.2,20.479167,0,28.73,14.75,0,29.2,13.2
2007,6,23,0,29.6,21.029167,0,28.87,13.6,0,29.7,14.2
2007,6,24,0,29.9,20.825,0,28.51,13.11,0,30,13
2007,6,25,0,29.9,21.466667,0,29.33,14.15,0,29.9,14.6
2007,6,26,0,28.9,21.5375,0,28.25,14.41,0,28.4,15.1
2007,6,27,0,29.6,22.508333,0,27.66,17.64,0,29.7,16.6
2007,6,28,0,29.7,22.016667,0,28.72,17,0,29.8,15.6
2007,6,29,0,29.5,21.608333,0,28.51,14.81,0,29.6,14.8
2007,6,30,0,29.8,21.491667,0,27.33,14.76,0,29.8,15.6
2007,7,1,0,29.4,20.8,0,27.72,14.13,0,29.5,14.1
2007,7,2,0,29.2,20.6125,0,27.7,12.4,0,29.3,13.6
2007,7,3,0,28.9,19.916667,0,28.17,11.63,0,29,11
2007,7,4,0,30.5,20.670833,0,29.21,13.32,0,30.5,10.9
2007,7,5,0,30.3,22.6875,0,29.35,15.57,0,30.3,16.3
2007,7,6,0,30.7,22.666667,0,29.76,15.56,0,30.8,16
2007,7,7,0,30.3,22.3125,0,29.51,15.72,0,30.3,15.6
2007,7,8,0,30.9,22.633333,0,30.38,14.45,0,31,15.5
2007,7,9,0,31.5,22.5125,0,30.46,14.34,0,31.5,14
2007,7,10,0,31,22.941667,0,30.48,15.47,0,31.2,14.9
2007,7,11,0,26.2,18.970833,0.22,27.41,13.36,0,26.4,14
2007,7,12,0,30.5,20.345833,0.01,29.89,13.96,0,30.5,12.9
2007,7,13,0,30.4,22.016667,0.02,28.78,15.06,0,30.4,15
2007,7,14,0,31.1,23.291667,0,30.27,15.1,0,31.2,16.5
2007,7,15,0,32,23.15,0,31.15,15.79,0,32.1,15.5
2007,7,16,0,30.2,22.454167,0.08,31.17,16.22,0,30.3,16.5
2007,7,17,0.2,29.8,21.5125,1.03,31.2,15.89,0,29.8,16.2
2007,7,18,3.4,24.7,18.883333,2.73,27.12,15.9,2.2,24.8,15.9
2007,7,19,0.2,25.1,17.3375,0.03,24.03,9.33,0.1,25.2,11
2007,7,20,0,30.9,18.470833,0,29.26,8.61,0,30.9,7
2007,7,21,0,33.1,21.620833,0,32.18,11.44,0,33.1,12.1
2007,7,22,0,33.6,25.725,0,32.54,19.62,0,33.6,19.4
2007,7,23,0,31.4,24.416667,11.9,31.02,17.58,4.2,31.4,20.1
2007,7,24,19.8,30.1,22.478261,9.08,28.56,16.66,15.1,30.1,18
2007,7,25,7.4,24.8,18.191667,10.73,20.99,12.03,0.6,24.7,14.9
2007,7,26,27,20.2,13.7,0,20,7.9,20.4,20.2,7.6
2007,7,27,0,20.5,14.754167,3.02,19.38,10.58,1,20.6,11.6
2007,7,28,4.6,25.7,18.186364,0.16,25.43,11.41,3.1,25.7,12.8
2007,7,29,0,25.6,17.191667,0.27,25.13,10.83,0,25.8,11.8
2007,7,30,0,27.5,18.020833,0,26.91,12.59,0,27.6,11
2007,7,31,0,28.9,20.504167,0,27.33,13.19,0,29,14.1
2007,8,1,0,30.2,21.220833,0,28.34,13.15,0,30.2,14.2
2007,8,2,0,29.1,21.175,0.01,28.69,13.22,0,29.1,14.4
2007,8,3,0,29.1,20.833333,0,29.12,12.81,0,29.2,12.4
2007,8,4,0,30.6,21.6625,0,29.75,12.94,0,30.7,12.4
2007,8,5,0,31.1,22.15,0,29.75,13.25,0,31.2,14.8
2007,8,6,0,31.2,22.313043,0,30.67,13.9,0,31.3,14.5
2007,8,7,0,32.3,23.741667,0,31.28,14.15,0,32.4,16.5
2007,8,8,0,31.6,23.179167,0.12,31.44,14.55,0,31.6,15.2
2007,8,9,0,30.7,22.8125,0,30.44,14.65,0,30.7,15.2
2007,8,10,0,30.6,22.883333,0.28,30.09,14.47,0,30.6,15.8
2007,8,11,0,30.9,22.441667,0,30.23,15.9,0,30.9,14.2
2007,8,12,0,31.1,22.783333,0,30.65,14.76,0,31,15.3
2007,8,13,0,31,23.141667,0,29.95,14.51,0,31,16
2007,8,14,0,30.2,22.713043,0,30.05,14.15,0,30.2,15.5
2007,8,17,0,31,21.8125,0,30.44,14.15,0,31,13.5
2007,8,18,0,30.8,22.108333,0,30.94,13.58,0,30.9,13.6
2007,8,19,0,31.6,23.0375,0,31.36,13.77,0,31.7,14
2007,8,20,0,28.2,21.4375,0,31.46,14.1,0,28.6,14.2
2007,8,21,0,32,22.0125,0,31.42,14.65,0,32.2,12.8
2007,8,22,0,32.6,23.466667,0,32.22,15.05,0,32.7,15.7
2007,8,23,0,31.8,23.758333,0,32.02,16.18,0,31.8,15.8
2007,8,24,0,32.4,23.5,0,33.02,15.88,0,32.5,14.5
2007,8,25,0,34.1,24.858333,0,33.59,15.64,0,34.3,16.5
2007,8,26,0,34.6,25.2625,0,34.37,16.23,0,34.8,15.4
2007,8,27,0,28.3,22.929167,0,32.18,17.79,0,28.7,18.2
2007,8,28,0,29.9,20.883333,0,31.81,14.48,0,30.3,13.3
2007,8,29,0,33.4,23.366667,0,34.48,16.49,0,33.6,16
2007,8,30,0,33,24.929167,0,33.55,19.21,0,33,16.5
2007,8,31,0,31,24.670833,0.04,32.15,18.36,0,31,19
2007,9,1,0,32.6,23.529167,0,33.01,15.9,0,32.7,13.3
2007,9,2,0,33.7,25,0,34.23,17.3,0,33.7,16.6
2007,9,3,0,33.9,25.270833,0,34,17.83,0,33.9,16.5
2007,9,4,0,32.9,25.566667,0.17,33.18,18.76,0,32.9,19
2007,9,5,0,31.8,25.283333,0.07,32.4,18.94,0,31.8,19.2
2007,9,6,0,31.7,24.1875,0,32.62,17.57,0,31.8,16.2
2007,9,7,0,33.7,24.770833,0,33.8,18.36,0,33.7,16.3
2007,9,8,0,33.5,25.541667,0,33.58,17.52,0,33.5,18.1
2007,9,9,0,33.1,24.879167,0,33.62,16.54,0,33.1,16.9
2007,9,10,0,33.2,24.675,0,32.83,16.96,0,33.2,17.8
2007,9,11,0,33.4,24.575,0,34.02,16.9,0,33.5,17.7
2007,9,12,0,33.8,25.345833,0,34.12,17.91,0,33.9,17.1
2007,9,13,0,33.5,26,1.96,33.44,18.15,0,33.6,19
2007,9,14,0,34.5,26.45,0,35.22,18.23,0,34.6,19.6
2007,9,15,0,35.3,26.558333,0,36.38,18.77,0,35.4,18.7
2007,9,16,0,35.6,27.491667,0,36.84,18.37,0,35.8,18.6
2007,9,17,0,37.8,28.841667,0,37.09,20.53,0,37.8,21.5
2007,9,18,0,37.3,28.141667,0,37.54,19.47,0,37.3,19.5
2007,9,19,0,36.3,29.1375,3.78,37.87,23.15,0,36.3,23
2007,9,20,7.4,34,26.770833,6.11,35.42,21.62,3.1,34.3,19.9
2007,9,21,0,37.3,28.6875,0,37.03,21.37,0,37.3,20.3
2007,9,22,0,37.1,28.375,0,37.48,19.71,0,37.2,20.5
2007,9,23,0,37.5,29.675,0,38.8,20.03,0,37.8,21.6
2007,9,24,0,30.3,24.745833,0,33.87,21.46,1.5,30.5,21.5
2007,9,25,0,29.8,22.529167,1.09,33.3,18.19,0,30.1,16.5
2007,9,26,0,34.8,25.625,0.07,36.23,18.72,0,34.9,16.8
2007,9,27,0,33.8,27.675,0,35.5,21.42,0,33.9,22.2
2007,9,28,0,35,28.2,0.88,36.76,21.26,0,35.1,21.5
2007,9,29,1.4,34.5,26.854167,2.31,34.97,22.26,0.3,34.6,21.3
2007,9,30,0,35.2,26.170833,0.61,35.39,20.19,0,35.4,19.2
2007,10,1,0.2,34.6,25.654167,0.65,34.3,21.17,3.1,34.6,18.9
2007,10,2,1.4,34.6,25.883333,0.19,34.55,20.5,5.4,34.7,19.1
2007,10,3,0,34.6,26.875,0,35.74,19.94,0,34.7,19.3
2007,10,4,0,35,27.008333,0,36.49,19.56,0,35.1,19
2007,10,5,0,36.3,28.104167,0,37.63,21.04,0,36.4,20
2007,10,6,0,34.8,27.875,6.35,37.15,20.73,0,34.9,22.3
2007,10,7,0,35.7,27.679167,0.69,33.46,21.9,5.3,35.7,20.4
2007,10,8,0,36.7,28.733333,0,36.94,22.89,0,36.5,21.2
2007,10,9,0,35.4,28.973913,0,36.98,21.48,0,35.4,22.3
2007,10,10,0,35,27.595833,0,36.57,19.34,0,35,19.4
2007,10,11,0,36.2,27.870833,0,37.33,20.02,0,36.2,20.3
2007,10,12,0,37.9,29.241667,0,38.35,20.48,0,37.9,21.2
2007,10,13,0,29.4,25.891667,0.09,34.71,23.68,0,29.6,23.4
2007,10,14,0,34.3,26.220833,0.08,36.08,23.63,0.5,34.4,21.7
2007,10,15,1,35.3,27.395833,0.02,37.68,23.37,0.9,35.3,21.6
2007,10,16,0,37.4,30.191667,0.3,39.74,24.19,0,37.4,22
2007,10,17,0,36.8,28.054167,0.65,38.57,23.77,0,36.9,21.2
2007,10,18,3,36,27.858333,5.89,35.69,24.76,3.6,36.2,22.2
2007,10,19,0,32.8,25.029167,2.87,33.65,21.62,2.7,32.9,20.7
2007,10,20,0.2,35.7,27.108333,0.05,36.7,22.18,0,35.8,19.8
2007,10,21,0,32.8,26.85,7.44,36.07,25.08,0,32.9,22.5
2007,10,22,17.4,29.7,23.55,0.84,32.55,23.85,6.1,29.8,18
2007,10,23,0,29.6,24.383333,10.67,29.5,21.63,1.2,29.8,20.8
2007,10,24,9.6,22.1,20.733333,33.29,25.98,19.89,5.9,22.6,19.5
2007,10,25,39.2,26.7,21.2625,6.7,27.82,18.44,44.1,26.8,18.2
2007,10,26,0,30.3,24.325,0.02,30.73,18.75,0.8,30.4,20.4
2007,10,27,0,34.7,27.408333,0,33.3,19.94,0,34.7,19.5
2007,10,28,0,36.9,28.8625,0,35.36,21.69,0,37,21.1
2007,10,29,0,38.4,30.108333,1.81,36.42,22.23,0,38.4,22.9
2007,10,30,5.6,32.1,26.6375,1.87,35.89,23.2,3.1,32.2,22.1
2007,10,31,0,36,27.8625,0.34,32.58,22.64,0,36.1,20.8
2007,11,1,0,34.8,27.85,3.09,30.74,22.83,0,34.9,22.2
2007,11,2,0,33.2,27.1625,2.54,33.51,22.54,0,33.5,21.4
2007,11,3,0,33,27.25,4.54,33.43,22.43,0,33.1,23.4
2007,11,4,0.4,29.8,23.029167,8.1,28.98,21.74,4.5,30,20.3
2007,11,5,2.4,29.8,22.658333,3.03,31.33,19.86,3.1,29.9,18.6
2007,11,6,0.2,28.5,23.625,14.13,29.03,21.5,0.1,28.5,21.9
2007,11,7,0,31.9,25.570833,1.8,31.75,19.57,0,31.9,20.1
2007,11,8,0,27.1,22.466667,2.22,27.06,21.26,4.9,26.9,20.8
2007,11,9,6.6,27.4,23.168182,3.1,27.86,20.04,4.9,27.5,20.4
2007,11,17,37.6,32.7,25.254167,2.07,31.94,19.66,29.5,32.8,20.3
2007,11,18,0,32.8,26.308333,0,34.19,20.1,0,33,20.4
2007,11,19,0,33.6,26.845833,1.27,29.13,22.08,0,33.7,21.6
2007,11,20,0,32.1,23.779167,1.2,28.79,21.51,7,32.3,19.7
2007,11,21,14.8,31.3,24.9,0.93,32.39,20.58,17.8,31.4,20.8
2007,11,22,0,32.4,25.120833,0.37,33.36,17.99,4.1,32.7,18.5
2007,11,23,0,32.7,25.116667,0.02,34.68,19.32,0,32.9,18
2007,11,24,0,32.4,25.079167,0.31,34.45,19.51,0,32.6,19.7
2007,11,25,0,28.6,23.633333,2.5,30.58,21.94,1.9,28.8,21
2007,11,26,4.2,31.1,25.375,2.51,30.43,21.62,2.7,31.2,21.4
2007,11,27,0.8,33.3,27.095833,1.3,33.48,21.65,0.7,33.3,21.4
2007,11,28,0,34.1,27.179167,0.06,35.55,20.63,0,34.2,20.4
2007,11,29,0,33.3,25.9375,0,35.99,20.19,0,33.4,18.7
2007,11,30,0,33.7,25.366667,0.01,36.22,18.86,0,33.9,16.8
2007,12,1,0,35.1,26.954167,0.53,36.95,21.77,0.2,35.2,17.8
2007,12,2,0,35.2,27.395833,3.84,37.15,22.51,0,35.2,20.5
2007,12,3,0,34.3,27.4,5.3,36.01,22.9,5.5,34.4,22.7
2007,12,4,5.2,30.9,24.579167,6.17,28.79,21.54,10.1,30.9,21.4
2007,12,5,7,30.9,25.0625,1.67,28.47,21.17,4.4,31.1,20.3
2007,12,6,0,31.6,25.570833,2.76,30.51,21.96,1.8,31.8,22.2
2007,12,7,0,32.6,25.554167,5.48,31.87,21.88,0.1,32.6,21.7
2007,12,8,6,32.3,25.375,17.03,29.62,21.55,18.5,32.3,21.9
2007,12,9,6.2,32.1,24.920833,5.19,29.79,21.83,12.6,32.1,20.5
2007,12,10,0.2,31.3,25.741667,15.87,29.56,21.33,1.3,31.3,22.8
2007,12,11,20.6,30.2,23.370833,14.36,28.73,21.12,15.8,30,20.5
2007,12,12,15.2,28.7,23.279167,0.75,30.01,19.78,7.3,29.2,20.6
2007,12,13,29.6,31.7,25.1125,7.08,26.94,21.01,13.3,32,20
2007,12,14,24,30.1,23.1125,7.29,30.08,20.05,12.2,30,19.3
2007,12,15,64,29.3,23.8125,3.28,30.45,19.4,38.4,29.4,21.1
2007,12,16,4.4,31.7,25.204167,0.03,31.8,18.14,3.4,31.8,20
2007,12,17,0,33.2,26.833333,3.45,31.09,20.59,0,33.3,21
2007,12,18,2.8,29.5,23.854167,10.41,30.48,22.03,4.8,29.7,22.2
2007,12,19,2,30.2,24.454167,27.14,27.8,21.69,14.1,30.1,21.8
2007,12,20,17.6,23.5,21.529167,17.61,25.3,20.22,19.8,23.6,20.3
2007,12,21,4,29.9,23.458333,3.24,29.3,16.91,8.7,29.7,20.4
2007,12,22,0.2,31.9,24.933333,2.34,26.92,19.92,3.5,32,20
2007,12,23,0,30.6,24.429167,0.37,29.7,20.19,0,30.7,19.3
2007,12,24,0,30.8,24.170833,3.18,28.34,19.51,0.5,30.8,19.9
2007,12,25,0,30.5,23.641667,1.97,28.74,20,0,30.5,19.9
2007,12,26,0.2,32.3,25.958333,0.52,30.21,19.82,3.7,32.3,20.8
2007,12,27,0,32.9,26.3875,0.01,32.19,19.94,0,32.9,19.7
2007,12,28,0,34.4,26.741667,0,32.9,18.87,0,34.4,18.9
2007,12,29,0,33.2,25.558333,0.6,31.95,21.2,0,33.3,21
